#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2017-12-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, wxcodes, ice_accretion_1hr, ice_accretion_3hr, ice_accretion_6hr, metar
SBCF,2016-01-02 23:00,-43.9356,-19.9345,71.60,66.20,83.09,160.00,3.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,4000.00,10000.00,M,M,M,M,M,M,SBCF 022300Z 16003KT 9999 FEW040 BKN100 22/19 Q1015
SBCF,2016-01-03 00:00,-43.9356,-19.9345,71.60,66.20,83.09,160.00,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBCF 030000Z 16002KT CAVOK 22/19 Q1015
SBCF,2016-01-03 01:00,-43.9356,-19.9345,71.60,66.20,83.09,180.00,3.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBCF 030100Z 18003KT CAVOK 22/19 Q1016
SBCF,2016-01-03 02:00,-43.9356,-19.9345,69.80,66.20,88.34,0.00,0.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBCF 030200Z 00000KT CAVOK 21/19 Q1016
SBCF,2016-01-03 03:00,-43.9356,-19.9345,71.60,66.20,83.09,170.00,3.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBCF 030300Z 17003KT CAVOK 22/19 Q1015
SBCF,2016-01-03 04:00,-43.9356,-19.9345,71.60,66.20,83.09,20.00,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBCF 030400Z 02002KT CAVOK 22/19 Q1015
SBCF,2016-01-03 05:00,-43.9356,-19.9345,71.60,66.20,83.09,20.00,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBCF 030500Z 02002KT CAVOK 22/19 Q1015
SBCF,2016-01-03 06:00,-43.9356,-19.9345,68.00,66.20,93.97,150.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBCF 030600Z 15004KT CAVOK 20/19 Q1014
SBCF,2016-01-03 07:00,-43.9356,-19.9345,68.00,66.20,93.97,130.00,6.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBCF 030700Z 13006KT CAVOK 20/19 Q1014
SBCF,2016-01-03 08:00,-43.9356,-19.9345,68.00,64.40,88.26,140.00,4.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBCF 030800Z 14004KT CAVOK 20/18 Q1014
SBCF,2016-01-03 09:00,-43.9356,-19.9345,68.00,66.20,93.97,190.00,2.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBCF 030900Z 19002KT CAVOK 20/19 Q1015
SBCF,2016-01-03 10:00,-43.9356,-19.9345,69.80,66.20,88.34,170.00,3.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,3500.00,10000.00,M,M,M,M,M,M,SBCF 031000Z 17003KT 9999 FEW035 BKN100 21/19 Q1015
SBCF,2016-01-03 11:00,-43.9356,-19.9345,71.60,66.20,83.09,230.00,2.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBCF 031100Z 23002KT CAVOK 22/19 Q1016
SBCF,2016-01-03 12:00,-43.9356,-19.9345,75.20,64.40,69.14,220.00,2.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBCF 031200Z 22002KT CAVOK 24/18 Q1017
SBCF,2016-01-03 13:00,-43.9356,-19.9345,77.00,66.20,69.33,300.00,3.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBCF 031300Z 30003KT CAVOK 25/19 Q1017
SBCF,2016-01-03 14:00,-43.9356,-19.9345,77.00,68.00,73.78,280.00,5.00,0.00,30.03,M,6.21,M,FEW,BKN,M,M,3000.00,10000.00,M,M,M,M,M,M,SBCF 031400Z 28005KT 9999 FEW030 BKN100 25/20 Q1017
SBCF,2016-01-03 16:00,-43.9356,-19.9345,71.60,64.40,78.04,330.00,15.00,0.00,30.00,M,6.21,M,BKN,FEW,BKN,M,3000.00,3500.00,9000.00,M,M,M,M,M,SBCF 031600Z 33015KT 9999 BKN030 FEW035TCU BKN090 22/18 Q1016
SBCF,2016-01-03 17:00,-43.9356,-19.9345,73.40,66.20,78.19,340.00,11.00,0.00,30.00,M,6.21,M,BKN,FEW,BKN,M,3000.00,3500.00,10000.00,M,M,M,M,M,SBCF 031700Z 34011KT 9999 BKN030 FEW035TCU BKN100 23/19 Q1016
SBCF,2016-01-03 18:00,-43.9356,-19.9345,73.40,64.40,73.44,360.00,10.00,0.00,29.97,M,6.21,M,BKN,FEW,BKN,M,3500.00,4000.00,10000.00,M,M,M,M,M,SBCF 031800Z 36010KT 9999 BKN035 FEW040TCU BKN100 23/18 Q1015
SBCF,2016-01-03 19:00,-43.9356,-19.9345,73.40,66.20,78.19,340.00,7.00,0.00,29.94,M,6.21,M,SCT,FEW,BKN,M,4000.00,4500.00,10000.00,M,M,M,M,M,SBCF 031900Z 34007KT 9999 SCT040 FEW045TCU BKN100 23/19 Q1014
SBCF,2016-01-03 20:00,-43.9356,-19.9345,73.40,66.20,78.19,350.00,4.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,4000.00,10000.00,M,M,M,M,M,M,SBCF 032000Z 35004KT 9999 SCT040 BKN100 23/19 Q1014
SBCF,2016-01-03 21:00,-43.9356,-19.9345,73.40,66.20,78.19,60.00,5.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,4000.00,10000.00,M,M,M,M,M,M,SBCF 032100Z 06005KT 9999 SCT040 BKN100 23/19 Q1014
SBCF,2016-01-03 22:00,-43.9356,-19.9345,71.60,68.00,88.43,150.00,5.00,0.00,30.00,M,6.21,M,SCT,BKN,M,M,3000.00,10000.00,M,M,M,M,M,M,SBCF 032200Z 15005KT 9999 SCT030 BKN100 22/20 Q1016
SBCF,2016-01-03 22:10,-43.9356,-19.9345,69.80,68.00,94.01,210.00,10.00,0.00,30.00,M,1.86,M,BKN,BKN,OVC,M,600.00,3000.00,10000.00,M,-RA,M,M,M,SBCF 032210Z 21010KT 3000 -RA BKN006 BKN030 OVC100 21/20 Q1016
SBCF,2016-01-03 22:30,-43.9356,-19.9345,68.00,64.40,88.26,220.00,3.00,0.00,30.03,M,2.49,M,BKN,BKN,FEW,OVC,1000.00,3000.00,3500.00,8000.00,-TSRA,M,M,M,SBCF 032230Z 22003KT 4000 -TSRA BKN010 BKN030 FEW035TCU OVC080 20/18 Q1017
SBCF,2016-01-03 23:00,-43.9356,-19.9345,68.00,66.20,93.97,240.00,2.00,0.00,30.03,M,2.49,M,BKN,BKN,FEW,OVC,1000.00,3000.00,3500.00,8000.00,-TSRA,M,M,M,SBCF 032300Z 24002KT 4000 -TSRA BKN010 BKN030 FEW035CB OVC080 20/19 Q1017
SBCF,2016-01-04 00:00,-43.9356,-19.9345,68.00,66.20,93.97,150.00,5.00,0.00,30.03,M,4.97,M,FEW,BKN,BKN,M,1500.00,3000.00,9000.00,M,-RA,M,M,M,SBCF 040000Z 15005KT 8000 -RA FEW015 BKN030 BKN090 20/19 Q1017 RETS
SBCF,2016-01-04 01:00,-43.9356,-19.9345,68.00,66.20,93.97,140.00,2.00,0.00,30.06,M,6.21,M,BKN,OVC,M,M,3000.00,8000.00,M,M,-RA,M,M,M,SBCF 040100Z 14002KT 9999 -RA BKN030 OVC080 20/19 Q1018
SBCF,2016-01-04 02:00,-43.9356,-19.9345,68.00,66.20,93.97,60.00,5.00,0.00,30.06,M,0.56,M,BKN,BKN,BKN,M,200.00,3000.00,8000.00,M,FG,M,M,M,SBCF 040200Z 06005KT 0900 R34/1300 R16/P2000 FG BKN002 BKN030 BKN080 20/19 Q1018
SBCF,2016-01-04 04:00,-43.9356,-19.9345,66.20,66.20,100.00,320.00,4.00,0.00,30.03,M,0.93,M,BKN,SCT,BKN,M,200.00,3000.00,8000.00,M,BR,M,M,M,SBCF 040400Z 32004KT 1500 R16/P2000 R34/P2000 BR BKN002 SCT030 BKN080 19/19 Q1017
SBCF,2016-01-04 06:00,-43.9356,-19.9345,66.20,66.20,100.00,0.00,0.00,0.00,30.00,M,0.93,M,BKN,SCT,OVC,M,300.00,3000.00,8000.00,M,-RA BR,M,M,M,SBCF 040600Z 00000KT 1500 -RA BR BKN003 SCT030 OVC080 19/19 Q1016
SBCF,2016-01-04 07:00,-43.9356,-19.9345,66.20,64.40,93.92,30.00,5.00,0.00,30.00,M,1.86,M,BKN,SCT,OVC,M,500.00,2500.00,8000.00,M,-RA BR,M,M,M,SBCF 040700Z 03005KT 3000 -RA BR BKN005 SCT025 OVC080 19/18 Q1016
SBCF,2016-01-04 08:00,-43.9356,-19.9345,66.20,64.40,93.92,60.00,7.00,0.00,30.03,M,3.11,M,BKN,SCT,OVC,M,1400.00,2700.00,9000.00,M,-RA BR,M,M,M,SBCF 040800Z 06007KT 5000 -RA BR BKN014 SCT027 OVC090 19/18 Q1017
SBCF,2016-01-04 09:00,-43.9356,-19.9345,68.00,64.40,88.26,100.00,5.00,0.00,30.03,M,5.59,M,BKN,SCT,BKN,M,1400.00,2700.00,8000.00,M,M,M,M,M,SBCF 040900Z 10005KT 9000 BKN014 SCT027 BKN080 20/18 Q1017
SBCF,2016-01-04 10:00,-43.9356,-19.9345,68.00,64.40,88.26,100.00,7.00,0.00,30.03,M,6.21,M,FEW,SCT,BKN,M,2500.00,3500.00,8000.00,M,BCFG,M,M,M,SBCF 041000Z 10007KT 9999 4500W BCFG FEW025 SCT035 BKN080 20/18 Q1017
SBCF,2016-01-04 11:00,-43.9356,-19.9345,68.00,66.20,93.97,140.00,6.00,0.00,30.06,M,6.21,M,BKN,SCT,BKN,M,1000.00,2700.00,8000.00,M,-RA,M,M,M,SBCF 041100Z 14006KT 9999 -RA BKN010 SCT027 BKN080 20/19 Q1018
SBCF,2016-01-04 12:00,-43.9356,-19.9345,68.00,66.20,93.97,100.00,7.00,0.00,30.09,M,4.97,M,BKN,SCT,BKN,M,1000.00,2700.00,8000.00,M,-RA,M,M,M,SBCF 041200Z 10007KT 8000 -RA BKN010 SCT027 BKN080 20/19 Q1019
SBCF,2016-01-04 13:00,-43.9356,-19.9345,69.80,66.20,88.34,90.00,4.00,0.00,30.09,M,4.97,M,BKN,SCT,BKN,M,1000.00,3000.00,8000.00,M,M,M,M,M,SBCF 041300Z 09004KT 8000 BKN010 SCT030 BKN080 21/19 Q1019
SBCF,2016-01-04 14:00,-43.9356,-19.9345,71.60,66.20,83.09,90.00,7.00,0.00,30.06,M,6.21,M,BKN,SCT,BKN,M,1200.00,3000.00,8000.00,M,M,M,M,M,SBCF 041400Z 09007KT 9999 BKN012 SCT030 BKN080 22/19 Q1018
SBCF,2016-01-04 15:00,-43.9356,-19.9345,73.40,66.20,78.19,90.00,4.00,0.00,30.06,M,6.21,M,BKN,BKN,M,M,1300.00,10000.00,M,M,M,M,M,M,SBCF 041500Z 09004KT 9999 BKN013 BKN100 23/19 Q1018
SBCF,2016-01-04 16:00,-43.9356,-19.9345,75.20,66.20,73.61,120.00,2.00,0.00,30.06,M,6.21,M,BKN,BKN,BKN,M,1300.00,2500.00,10000.00,M,M,M,M,M,SBCF 041600Z 12002KT 9999 BKN013 BKN025 BKN100 24/19 Q1018
SBCF,2016-01-04 17:00,-43.9356,-19.9345,77.00,66.20,69.33,10.00,2.00,0.00,30.03,M,6.21,M,BKN,BKN,BKN,M,1400.00,2500.00,10000.00,M,M,M,M,M,SBCF 041700Z 01002KT 9999 BKN014 BKN025 BKN100 25/19 Q1017
SBCF,2016-01-04 18:00,-43.9356,-19.9345,75.20,66.20,73.61,140.00,3.00,0.00,30.00,M,6.21,M,BKN,FEW,BKN,M,2000.00,3000.00,10000.00,M,-RA,M,M,M,SBCF 041800Z 14003KT 9999 -RA BKN020 FEW030TCU BKN100 24/19 Q1016
SBCF,2016-01-04 19:00,-43.9356,-19.9345,77.00,66.20,69.33,210.00,2.00,0.00,29.97,M,6.21,M,BKN,FEW,BKN,M,2500.00,3500.00,9000.00,M,VCSH,M,M,M,SBCF 041900Z 21002KT 9999 VCSH BKN025 FEW035TCU BKN090 25/19 Q1015
SBCF,2016-01-04 20:00,-43.9356,-19.9345,71.60,66.20,83.09,140.00,7.00,0.00,29.97,M,6.21,M,BKN,FEW,BKN,M,2500.00,3500.00,10000.00,M,VCSH,M,M,M,SBCF 042000Z 14007KT 9999 VCSH BKN025 FEW035TCU BKN100 22/19 Q1015
SBCF,2016-01-04 21:00,-43.9356,-19.9345,69.80,66.20,88.34,100.00,10.00,0.00,30.00,M,6.21,M,SCT,SCT,BKN,M,1500.00,2500.00,10000.00,M,M,M,M,M,SBCF 042100Z 10010KT 9999 SCT015 SCT025 BKN100 21/19 Q1016
SBCF,2016-01-04 22:00,-43.9356,-19.9345,69.80,66.20,88.34,120.00,11.00,0.00,30.03,M,6.21,M,FEW,SCT,BKN,M,1500.00,2500.00,10000.00,M,M,M,M,M,SBCF 042200Z 12011KT 9999 FEW015 SCT025 BKN100 21/19 Q1017
SBCF,2016-01-04 23:00,-43.9356,-19.9345,69.80,66.20,88.34,110.00,11.00,0.00,30.03,M,6.21,M,FEW,SCT,BKN,M,1500.00,3000.00,10000.00,M,-RA,M,M,M,SBCF 042300Z 11011KT 9999 -RA FEW015 SCT030 BKN100 21/19 Q1017
SBCF,2016-01-05 00:00,-43.9356,-19.9345,69.80,66.20,88.34,110.00,9.00,0.00,30.06,M,6.21,M,SCT,OVC,M,M,3000.00,8000.00,M,M,M,M,M,M,SBCF 050000Z 11009KT 9999 SCT030 OVC080 21/19 Q1018
SBCF,2016-01-05 01:00,-43.9356,-19.9345,69.80,66.20,88.34,90.00,9.00,0.00,30.09,M,6.21,M,SCT,OVC,M,M,3000.00,8000.00,M,M,M,M,M,M,SBCF 050100Z 09009KT 9999 SCT030 OVC080 21/19 Q1019
SBCF,2016-01-05 02:00,-43.9356,-19.9345,69.80,64.40,82.98,100.00,9.00,0.00,30.09,M,6.21,M,SCT,OVC,M,M,4000.00,8000.00,M,M,M,M,M,M,SBCF 050200Z 10009KT 9999 SCT040 OVC080 21/18 Q1019
SBCF,2016-01-05 03:00,-43.9356,-19.9345,68.00,64.40,88.26,110.00,7.00,0.00,30.06,M,6.21,M,BKN,OVC,M,M,4000.00,8000.00,M,M,M,M,M,M,SBCF 050300Z 11007KT 9999 BKN040 OVC080 20/18 Q1018
