#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2017-12-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, wxcodes, ice_accretion_1hr, ice_accretion_3hr, ice_accretion_6hr, metar
SBGL,2016-01-01 22:00,-43.2437,-22.8089,82.40,75.20,78.90,300.00,8.00,0.00,29.83,M,6.21,M,FEW,FEW,BKN,M,2000.00,3000.00,4000.00,M,M,M,M,M,SBGL 012200Z 30008KT 9999 FEW020 FEW030TCU BKN040 28/24 Q1010
SBGL,2016-01-01 23:00,-43.2437,-22.8089,80.60,75.20,83.66,320.00,4.00,0.00,29.83,M,6.21,M,FEW,BKN,M,M,2000.00,3000.00,M,M,M,M,M,M,SBGL 012300Z 32004KT 9999 FEW020 BKN030 27/24 Q1010
SBGL,2016-01-01 23:23,-43.2437,-22.8089,80.60,75.20,83.66,300.00,14.00,0.00,29.85,M,6.21,M,FEW,FEW,BKN,M,2000.00,3000.00,4000.00,M,-RA VCTS,M,M,M,SBGL 012323Z 30014KT 9999 -RA VCTS FEW020 FEW030CB BKN040 27/24 Q1011
SBGL,2016-01-02 00:00,-43.2437,-22.8089,80.60,75.20,83.66,280.00,6.00,0.00,29.85,M,6.21,M,FEW,FEW,BKN,M,1700.00,3000.00,4000.00,M,-RA VCTS,M,M,M,SBGL 020000Z 28006KT 9999 -RA VCTS FEW017 FEW030CB BKN040 27/24 Q1011
SBGL,2016-01-02 01:00,-43.2437,-22.8089,78.80,73.40,83.55,290.00,5.00,0.00,29.88,M,6.21,M,SCT,BKN,M,M,1500.00,10000.00,M,M,-RA,M,M,M,SBGL 020100Z 29005KT 9999 -RA SCT015 BKN100 26/23 Q1012
SBGL,2016-01-02 02:00,-43.2437,-22.8089,78.80,73.40,83.55,290.00,6.00,0.00,29.85,M,6.21,M,BKN,BKN,M,M,1500.00,10000.00,M,M,-RA,M,M,M,SBGL 020200Z 29006KT 9999 -RA BKN015 BKN100 26/23 Q1011
SBGL,2016-01-02 03:00,-43.2437,-22.8089,78.80,73.40,83.55,290.00,5.00,0.00,29.85,M,6.21,M,SCT,SCT,BKN,M,1500.00,5000.00,10000.00,M,-RA,M,M,M,SBGL 020300Z 29005KT 9999 -RA SCT015 SCT050 BKN100 26/23 Q1011
SBGL,2016-01-02 04:00,-43.2437,-22.8089,77.00,73.40,88.67,270.00,7.00,0.00,29.83,M,6.21,M,SCT,BKN,BKN,M,700.00,1500.00,10000.00,M,-RA,M,M,M,SBGL 020400Z 27007KT 9999 -RA SCT007 BKN015 BKN100 25/23 Q1010
SBGL,2016-01-02 05:00,-43.2437,-22.8089,77.00,73.40,88.67,290.00,2.00,0.00,29.83,M,6.21,M,SCT,SCT,BKN,M,1000.00,3000.00,10000.00,M,-RA,M,M,M,SBGL 020500Z 29002KT 9999 -RA SCT010 SCT030 BKN100 25/23 Q1010
SBGL,2016-01-02 06:00,-43.2437,-22.8089,77.00,73.40,88.67,330.00,4.00,0.00,29.83,M,6.21,M,SCT,SCT,BKN,M,900.00,1800.00,10000.00,M,M,M,M,M,SBGL 020600Z 33004KT 9999 SCT009 SCT018 BKN100 25/23 Q1010
SBGL,2016-01-02 07:00,-43.2437,-22.8089,77.00,71.60,83.44,320.00,4.00,0.00,29.83,M,6.21,M,FEW,SCT,BKN,M,1000.00,2000.00,10000.00,M,M,M,M,M,SBGL 020700Z 32004KT 9999 FEW010 SCT020 BKN100 25/22 Q1010
SBGL,2016-01-02 08:00,-43.2437,-22.8089,77.00,71.60,83.44,290.00,3.00,0.00,29.83,M,6.21,M,FEW,BKN,M,M,1500.00,10000.00,M,M,M,M,M,M,SBGL 020800Z 29003KT 9999 FEW015 BKN100 25/22 Q1010
SBGL,2016-01-02 09:00,-43.2437,-22.8089,77.00,71.60,83.44,320.00,2.00,0.00,29.85,M,6.21,M,FEW,BKN,M,M,2000.00,10000.00,M,M,M,M,M,M,SBGL 020900Z 32002KT 9999 FEW020 BKN100 25/22 Q1011
SBGL,2016-01-02 10:00,-43.2437,-22.8089,78.80,73.40,83.55,340.00,3.00,0.00,29.85,M,6.21,M,FEW,BKN,M,M,2000.00,10000.00,M,M,M,M,M,M,SBGL 021000Z 34003KT 9999 FEW020 BKN100 26/23 Q1011
SBGL,2016-01-02 11:00,-43.2437,-22.8089,80.60,73.40,78.76,340.00,3.00,0.00,29.88,M,6.21,M,SCT,BKN,M,M,2000.00,10000.00,M,M,M,M,M,M,SBGL 021100Z 34003KT 9999 SCT020 BKN100 27/23 Q1012
SBGL,2016-01-02 12:00,-43.2437,-22.8089,82.40,73.40,74.28,20.00,2.00,0.00,29.88,M,6.21,M,SCT,BKN,M,M,2500.00,10000.00,M,M,M,M,M,M,SBGL 021200Z 02002KT 9999 SCT025 BKN100 28/23 Q1012
SBGL,2016-01-02 13:00,-43.2437,-22.8089,82.40,73.40,74.28,20.00,4.00,0.00,29.88,M,6.21,M,FEW,SCT,BKN,M,1000.00,2000.00,3500.00,M,M,M,M,M,SBGL 021300Z 02004KT 9999 FEW010 SCT020 BKN035 28/23 Q1012
SBGL,2016-01-02 14:00,-43.2437,-22.8089,84.20,75.20,74.44,120.00,8.00,0.00,29.88,M,6.21,M,FEW,BKN,M,M,1500.00,3000.00,M,M,M,M,M,M,SBGL 021400Z 12008KT 9999 FEW015 BKN030 29/24 Q1012
SBGL,2016-01-02 15:00,-43.2437,-22.8089,84.20,73.40,70.08,130.00,11.00,0.00,29.85,M,6.21,M,FEW,BKN,M,M,2000.00,3500.00,M,M,M,M,M,M,SBGL 021500Z 13011KT 9999 FEW020 BKN035 29/23 Q1011
SBGL,2016-01-02 16:00,-43.2437,-22.8089,84.20,73.40,70.08,140.00,11.00,0.00,29.85,M,6.21,M,FEW,FEW,BKN,M,2300.00,2700.00,4300.00,M,VCSH,M,M,M,SBGL 021600Z 14011KT 9999 VCSH FEW023 FEW027TCU BKN043 29/23 Q1011
SBGL,2016-01-02 17:00,-43.2437,-22.8089,84.20,73.40,70.08,130.00,18.00,0.00,29.83,M,6.21,M,SCT,FEW,M,M,2300.00,2700.00,M,M,VCSH,M,M,M,SBGL 021700Z 13018KT 9999 VCSH SCT023 FEW027TCU 29/23 Q1010
SBGL,2016-01-02 18:00,-43.2437,-22.8089,80.60,73.40,78.76,130.00,15.00,0.00,29.83,M,6.21,M,FEW,FEW,BKN,M,2300.00,2700.00,3300.00,M,VCSH,M,M,M,SBGL 021800Z 13015KT 9999 VCSH FEW023 FEW027TCU BKN033 27/23 Q1010
SBGL,2016-01-02 19:00,-43.2437,-22.8089,80.60,73.40,78.76,150.00,16.00,0.00,29.83,M,4.97,M,SCT,FEW,BKN,M,1700.00,2700.00,3000.00,M,VCSH,M,M,M,SBGL 021900Z 15016KT 8000 VCSH SCT017 FEW027TCU BKN030 27/23 Q1010
SBGL,2016-01-02 20:00,-43.2437,-22.8089,78.80,71.60,78.62,150.00,16.00,0.00,29.83,M,4.35,M,BKN,FEW,OVC,M,1300.00,2000.00,3000.00,M,VCSH,M,M,M,SBGL 022000Z 15016KT 7000 VCSH BKN013 FEW020TCU OVC030 26/22 Q1010
SBGL,2016-01-02 21:00,-43.2437,-22.8089,78.80,71.60,78.62,130.00,16.00,0.00,29.83,M,5.59,M,BKN,FEW,OVC,M,1300.00,2000.00,2700.00,M,VCSH,M,M,M,SBGL 022100Z 13016KT 9000 VCSH BKN013 FEW020TCU OVC027 26/22 Q1010
SBGL,2016-01-02 22:00,-43.2437,-22.8089,77.00,73.40,88.67,100.00,10.00,0.00,29.85,M,4.35,M,BKN,FEW,OVC,M,1500.00,1900.00,2100.00,M,VCSH,M,M,M,SBGL 022200Z 10010KT 7000 VCSH BKN015 FEW019TCU OVC021 25/23 Q1011
SBGL,2016-01-02 23:00,-43.2437,-22.8089,77.00,71.60,83.44,80.00,10.00,0.00,29.85,M,4.35,M,FEW,BKN,BKN,M,700.00,1700.00,3000.00,M,VCSH,M,M,M,SBGL 022300Z 08010KT 7000 VCSH FEW007 BKN017 BKN030 25/22 Q1011
SBGL,2016-01-03 00:00,-43.2437,-22.8089,77.00,71.60,83.44,70.00,7.00,0.00,29.88,M,6.21,M,SCT,BKN,BKN,M,700.00,1300.00,3000.00,M,M,M,M,M,SBGL 030000Z 07007KT 9999 SCT007 BKN013 BKN030 25/22 Q1012
SBGL,2016-01-03 01:00,-43.2437,-22.8089,77.00,71.60,83.44,70.00,6.00,0.00,29.88,M,6.21,M,SCT,BKN,M,M,800.00,3000.00,M,M,M,M,M,M,SBGL 030100Z 07006KT 9999 SCT008 BKN030 25/22 Q1012
SBGL,2016-01-03 02:00,-43.2437,-22.8089,77.00,71.60,83.44,90.00,5.00,0.00,29.88,M,2.80,M,SCT,SCT,BKN,M,900.00,1500.00,4000.00,M,-DZ,M,M,M,SBGL 030200Z 09005KT 4500 -DZ SCT009 SCT015 BKN040 25/22 Q1012
SBGL,2016-01-03 03:00,-43.2437,-22.8089,75.20,73.40,94.14,70.00,4.00,0.00,29.85,M,3.73,M,FEW,BKN,BKN,M,500.00,1100.00,3000.00,M,-RA,M,M,M,SBGL 030300Z 07004KT 6000 -RA FEW005 BKN011 BKN030 24/23 Q1011
SBGL,2016-01-03 04:00,-43.2437,-22.8089,75.20,73.40,94.14,110.00,4.00,0.00,29.85,M,4.97,M,BKN,BKN,M,M,1300.00,2500.00,M,M,-RA,M,M,M,SBGL 030400Z 11004KT 8000 -RA BKN013 BKN025 24/23 Q1011
SBGL,2016-01-03 05:00,-43.2437,-22.8089,75.20,73.40,94.14,120.00,3.00,0.00,29.83,M,2.49,M,BKN,BKN,M,M,600.00,1500.00,M,M,RA,M,M,M,SBGL 030500Z 12003KT 4000 RA BKN006 BKN015 24/23 Q1010
SBGL,2016-01-03 06:00,-43.2437,-22.8089,75.20,73.40,94.14,110.00,3.00,0.00,29.83,M,5.59,M,SCT,BKN,M,M,600.00,1300.00,M,M,M,M,M,M,SBGL 030600Z 11003KT 9000 SCT006 BKN013 24/23 Q1010 RERA
SBGL,2016-01-03 07:00,-43.2437,-22.8089,75.20,71.60,88.59,140.00,5.00,0.00,29.83,M,6.21,M,FEW,SCT,BKN,M,600.00,1300.00,2000.00,M,M,M,M,M,SBGL 030700Z 14005KT 9999 FEW006 SCT013 BKN020 24/22 Q1010
SBGL,2016-01-03 08:00,-43.2437,-22.8089,75.20,71.60,88.59,130.00,3.00,0.00,29.83,M,6.21,M,SCT,BKN,M,M,1300.00,2000.00,M,M,M,M,M,M,SBGL 030800Z 13003KT 9999 SCT013 BKN020 24/22 Q1010
SBGL,2016-01-03 09:00,-43.2437,-22.8089,75.20,71.60,88.59,120.00,2.00,0.00,29.85,M,6.21,M,BKN,BKN,M,M,2000.00,10000.00,M,M,M,M,M,M,SBGL 030900Z 12002KT 9999 BKN020 BKN100 24/22 Q1011
SBGL,2016-01-03 10:00,-43.2437,-22.8089,75.20,71.60,88.59,100.00,4.00,0.00,29.88,M,2.49,M,SCT,OVC,M,M,900.00,2000.00,M,M,-RA BR,M,M,M,SBGL 031000Z 10004KT 4000 -RA BR SCT009 OVC020 24/22 Q1012
SBGL,2016-01-03 11:00,-43.2437,-22.8089,77.00,71.60,83.44,110.00,4.00,0.00,29.88,M,4.97,M,BKN,BKN,M,M,1000.00,2000.00,M,M,-RA,M,M,M,SBGL 031100Z 11004KT 8000 -RA BKN010 BKN020 25/22 Q1012
SBGL,2016-01-03 12:00,-43.2437,-22.8089,77.00,71.60,83.44,10.00,4.00,0.00,29.91,M,4.97,M,SCT,BKN,BKN,M,800.00,1200.00,2000.00,M,M,M,M,M,SBGL 031200Z 01004KT 8000 SCT008 BKN012 BKN020 25/22 Q1013
SBGL,2016-01-03 13:00,-43.2437,-22.8089,77.00,73.40,88.67,110.00,6.00,0.00,29.91,M,4.97,M,SCT,BKN,OVC,M,1000.00,1400.00,2000.00,M,M,M,M,M,SBGL 031300Z 11006KT 8000 SCT010 BKN014 OVC020 25/23 Q1013
SBGL,2016-01-03 14:00,-43.2437,-22.8089,77.00,69.80,78.48,140.00,14.00,0.00,29.91,M,6.21,M,SCT,BKN,OVC,M,1000.00,1400.00,2000.00,M,M,M,M,M,SBGL 031400Z 14014KT 9999 SCT010 BKN014 OVC020 25/21 Q1013
SBGL,2016-01-03 15:00,-43.2437,-22.8089,80.60,69.80,69.71,150.00,10.00,0.00,29.91,M,6.21,M,FEW,BKN,OVC,M,1000.00,2000.00,5000.00,M,M,M,M,M,SBGL 031500Z 15010KT 9999 FEW010 BKN020 OVC050 27/21 Q1013
SBGL,2016-01-03 16:00,-43.2437,-22.8089,80.60,69.80,69.71,140.00,12.00,0.00,29.91,M,6.21,M,FEW,SCT,BKN,M,1500.00,3000.00,4500.00,M,M,M,M,M,SBGL 031600Z 14012KT 9999 FEW015 SCT030 BKN045 27/21 Q1013
SBGL,2016-01-03 17:00,-43.2437,-22.8089,80.60,68.00,65.54,140.00,13.00,0.00,29.91,M,6.21,M,FEW,SCT,BKN,M,1500.00,2500.00,3500.00,M,M,M,M,M,SBGL 031700Z 14013KT 9999 FEW015 SCT025 BKN035 27/20 Q1013
SBGL,2016-01-03 18:00,-43.2437,-22.8089,78.80,69.80,73.95,140.00,11.00,0.00,29.91,M,6.21,M,SCT,OVC,M,M,2500.00,4500.00,M,M,M,M,M,M,SBGL 031800Z 14011KT 9999 SCT025 OVC045 26/21 Q1013
SBGL,2016-01-03 19:00,-43.2437,-22.8089,80.60,68.00,65.54,140.00,10.00,0.00,29.88,M,6.21,M,FEW,SCT,BKN,M,1500.00,2500.00,5000.00,M,M,M,M,M,SBGL 031900Z 14010KT 9999 FEW015 SCT025 BKN050 27/20 Q1012
SBGL,2016-01-03 20:00,-43.2437,-22.8089,78.80,68.00,69.52,120.00,12.00,0.00,29.88,M,5.59,M,FEW,SCT,BKN,M,2500.00,3500.00,5000.00,M,M,M,M,M,SBGL 032000Z 12012KT 9000 FEW025 SCT035 BKN050 26/20 Q1012
SBGL,2016-01-03 21:00,-43.2437,-22.8089,78.80,68.00,69.52,120.00,9.00,0.00,29.91,M,6.21,M,FEW,SCT,OVC,M,1000.00,4000.00,7000.00,M,M,M,M,M,SBGL 032100Z 12009KT 9999 FEW010 SCT040 OVC070 26/20 Q1013
SBGL,2016-01-03 22:00,-43.2437,-22.8089,78.80,68.00,69.52,120.00,9.00,0.00,29.94,M,6.21,M,FEW,SCT,BKN,M,1000.00,5000.00,7000.00,M,M,M,M,M,SBGL 032200Z 12009KT 9999 FEW010 SCT050 BKN070 26/20 Q1014
SBGL,2016-01-03 23:00,-43.2437,-22.8089,77.00,68.00,73.78,120.00,6.00,0.00,29.94,M,6.21,M,FEW,BKN,M,M,1000.00,5000.00,M,M,M,M,M,M,SBGL 032300Z 12006KT 9999 FEW010 BKN050 25/20 Q1014
SBGL,2016-01-04 00:00,-43.2437,-22.8089,77.00,69.80,78.48,90.00,5.00,0.00,29.97,M,6.21,M,FEW,SCT,BKN,M,1000.00,2000.00,7000.00,M,M,M,M,M,SBGL 040000Z 09005KT 9999 FEW010 SCT020 BKN070 25/21 Q1015
SBGL,2016-01-04 01:00,-43.2437,-22.8089,75.20,69.80,83.32,140.00,3.00,0.00,29.97,M,6.21,M,SCT,OVC,M,M,2000.00,3000.00,M,M,M,M,M,M,SBGL 040100Z 14003KT 9999 SCT020 OVC030 24/21 Q1015
SBGL,2016-01-04 02:00,-43.2437,-22.8089,75.20,69.80,83.32,80.00,4.00,0.00,29.97,M,6.21,M,SCT,OVC,M,M,2000.00,3000.00,M,M,M,M,M,M,SBGL 040200Z 08004KT 9999 SCT020 OVC030 24/21 Q1015
SBGL,2016-01-04 03:00,-43.2437,-22.8089,75.20,69.80,83.32,120.00,3.00,0.00,29.97,M,6.21,M,SCT,OVC,M,M,2000.00,3000.00,M,M,M,M,M,M,SBGL 040300Z 12003KT 9999 SCT020 OVC030 24/21 Q1015
SBGL,2016-01-04 04:00,-43.2437,-22.8089,75.20,68.00,78.34,120.00,5.00,0.00,29.94,M,6.21,M,SCT,SCT,M,M,2000.00,3000.00,M,M,M,M,M,M,SBGL 040400Z 12005KT 9999 SCT020 SCT030 24/20 Q1014
SBGL,2016-01-04 05:00,-43.2437,-22.8089,75.20,68.00,78.34,130.00,4.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,2000.00,4000.00,M,M,M,M,M,M,SBGL 040500Z 13004KT 9999 SCT020 BKN040 24/20 Q1014
SBGL,2016-01-04 06:00,-43.2437,-22.8089,75.20,68.00,78.34,120.00,5.00,0.00,29.94,M,6.21,M,FEW,BKN,M,M,2000.00,4000.00,M,M,M,M,M,M,SBGL 040600Z 12005KT 9999 FEW020 BKN040 24/20 Q1014
SBGL,2016-01-04 07:00,-43.2437,-22.8089,73.40,68.00,83.21,360.00,4.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,1700.00,6000.00,M,M,M,M,M,M,SBGL 040700Z 36004KT 9999 SCT017 BKN060 23/20 Q1014
SBGL,2016-01-04 08:00,-43.2437,-22.8089,71.60,68.00,88.43,350.00,3.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,1600.00,6000.00,M,M,M,M,M,M,SBGL 040800Z 35003KT 9999 SCT016 BKN060 22/20 Q1014
SBGL,2016-01-04 09:00,-43.2437,-22.8089,73.40,68.00,83.21,360.00,5.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,1500.00,5000.00,M,M,M,M,M,M,SBGL 040900Z 36005KT 9999 SCT015 BKN050 23/20 Q1015
SBGL,2016-01-04 10:00,-43.2437,-22.8089,75.20,69.80,83.32,50.00,2.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,2000.00,7000.00,M,M,M,M,M,M,SBGL 041000Z 05002KT 9999 FEW020 BKN070 24/21 Q1015
SBGL,2016-01-04 11:00,-43.2437,-22.8089,77.00,69.80,78.48,60.00,6.00,0.00,30.00,M,6.21,M,SCT,SCT,M,M,2000.00,7000.00,M,M,M,M,M,M,SBGL 041100Z 06006KT 9999 SCT020 SCT070 25/21 Q1016
SBGL,2016-01-04 12:00,-43.2437,-22.8089,78.80,68.00,69.52,80.00,5.00,0.00,30.00,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBGL 041200Z 08005KT 9999 SCT020 26/20 Q1016
SBGL,2016-01-04 13:00,-43.2437,-22.8089,80.60,68.00,65.54,30.00,9.00,0.00,30.00,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBGL 041300Z 03009KT 9999 SCT020 27/20 Q1016
SBGL,2016-01-04 14:00,-43.2437,-22.8089,82.40,68.00,61.81,150.00,11.00,0.00,29.97,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBGL 041400Z 15011KT 9999 SCT020 28/20 Q1015
SBGL,2016-01-04 15:00,-43.2437,-22.8089,82.40,68.00,61.81,130.00,13.00,0.00,29.97,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBGL 041500Z 13013KT 9999 SCT020 28/20 Q1015
SBGL,2016-01-04 16:00,-43.2437,-22.8089,84.20,66.20,54.80,130.00,13.00,0.00,29.97,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,SBGL 041600Z 13013KT 9999 SCT025 29/19 Q1015
SBGL,2016-01-04 17:00,-43.2437,-22.8089,82.40,64.40,54.55,130.00,18.00,0.00,29.94,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,SBGL 041700Z 13018KT 9999 SCT025 28/18 Q1014
SBGL,2016-01-04 18:00,-43.2437,-22.8089,82.40,68.00,61.81,120.00,13.00,0.00,29.94,M,6.21,M,FEW,SCT,M,M,2500.00,4000.00,M,M,M,M,M,M,SBGL 041800Z 12013KT 9999 FEW025 SCT040 28/20 Q1014
SBGL,2016-01-04 19:00,-43.2437,-22.8089,82.40,66.20,58.08,130.00,14.00,0.00,29.94,M,6.21,M,FEW,FEW,SCT,M,2500.00,3000.00,4000.00,M,M,M,M,M,SBGL 041900Z 13014KT 9999 FEW025 FEW030TCU SCT040 28/19 Q1014
SBGL,2016-01-04 20:00,-43.2437,-22.8089,80.60,66.20,61.58,130.00,14.00,0.00,29.94,M,6.21,M,FEW,FEW,BKN,M,2500.00,3000.00,4000.00,M,VCSH,M,M,M,SBGL 042000Z 13014KT 9999 VCSH FEW025 FEW030TCU BKN040 27/19 Q1014
SBGL,2016-01-04 21:00,-43.2437,-22.8089,78.80,66.20,65.33,110.00,12.00,0.00,29.97,M,6.21,M,FEW,FEW,BKN,M,2500.00,3000.00,4000.00,M,VCSH,M,M,M,SBGL 042100Z 11012KT 9999 VCSH FEW025 FEW030TCU BKN040 26/19 Q1015
SBGL,2016-01-04 22:00,-43.2437,-22.8089,78.80,64.40,61.36,100.00,14.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,2500.00,4000.00,M,M,M,M,M,M,SBGL 042200Z 10014KT 9999 FEW025 BKN040 26/18 Q1015
SBGL,2016-01-04 23:00,-43.2437,-22.8089,78.80,64.40,61.36,80.00,15.00,0.00,30.00,M,6.21,M,FEW,BKN,M,M,2500.00,4000.00,M,M,M,M,M,M,SBGL 042300Z 08015KT 9999 FEW025 BKN040 26/18 Q1016
