#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2017-12-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, wxcodes, ice_accretion_1hr, ice_accretion_3hr, ice_accretion_6hr, metar
SBMN,2016-01-01 08:00,-59.9863,-3.1460,78.80,75.20,88.75,140.00,1.00,0.00,29.80,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBMN 010800Z 14001KT 9999 SCT020 26/24 Q1009
SBMN,2016-01-01 09:00,-59.9863,-3.1460,78.80,75.20,88.75,210.00,2.00,0.00,29.80,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,SBMN 010900Z 21002KT 9999 FEW020 26/24 Q1009
SBMN,2016-01-01 10:00,-59.9863,-3.1460,77.00,75.20,94.19,190.00,1.00,0.00,29.83,M,6.21,M,SCT,BKN,M,M,2000.00,8000.00,M,M,M,M,M,M,SBMN 011000Z 19001KT 9999 SCT020 BKN080 25/24 Q1010
SBMN,2016-01-01 11:00,-59.9863,-3.1460,78.80,75.20,88.75,210.00,1.00,0.00,29.85,M,6.21,M,SCT,SCT,M,M,700.00,8000.00,M,M,M,M,M,M,SBMN 011100Z 21001KT 9999 SCT007 SCT080 26/24 Q1011
SBMN,2016-01-01 12:00,-59.9863,-3.1460,78.80,75.20,88.75,200.00,1.00,0.00,29.88,M,6.21,M,BKN,BKN,M,M,600.00,10000.00,M,M,M,M,M,M,SBMN 011200Z 20001KT 9999 BKN006 BKN100 26/24 Q1012
SBMN,2016-01-01 13:00,-59.9863,-3.1460,80.60,75.20,83.66,210.00,2.00,0.00,29.88,M,6.21,M,SCT,BKN,M,M,700.00,1000.00,M,M,M,M,M,M,SBMN 011300Z 21002KT 9999 SCT007 BKN010 27/24 Q1012
SBMN,2016-01-01 14:00,-59.9863,-3.1460,82.40,75.20,78.90,150.00,4.00,0.00,29.88,M,6.21,M,BKN,BKN,M,M,1000.00,10000.00,M,M,M,M,M,M,SBMN 011400Z 15004KT 9999 BKN010 BKN100 28/24 Q1012
SBMN,2016-01-01 15:00,-59.9863,-3.1460,86.00,73.40,66.15,60.00,8.00,0.00,29.85,M,6.21,M,BKN,M,M,M,1000.00,M,M,M,M,M,M,M,SBMN 011500Z 06008KT 9999 BKN010 30/23 Q1011
SBMN,2016-01-01 16:00,-59.9863,-3.1460,86.00,73.40,66.15,70.00,8.00,0.00,29.85,M,6.21,M,BKN,BKN,M,M,1500.00,10000.00,M,M,M,M,M,M,SBMN 011600Z 07008KT 9999 BKN015 BKN100 30/23 Q1011
SBMN,2016-01-01 17:00,-59.9863,-3.1460,87.80,73.40,62.47,90.00,6.00,0.00,29.83,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBMN 011700Z 09006KT 9999 SCT020 31/23 Q1010
SBMN,2016-01-01 18:00,-59.9863,-3.1460,77.00,73.40,88.67,80.00,14.00,0.00,29.80,M,3.11,25.00,SCT,FEW,BKN,M,2000.00,2500.00,10000.00,M,-RA,M,M,M,SBMN 011800Z 08014G25KT 5000 2000N -RA SCT020 FEW025TCU BKN100 25/23 Q1009
SBMN,2016-01-01 19:00,-59.9863,-3.1460,82.40,73.40,74.28,70.00,9.00,0.00,29.74,M,6.21,M,FEW,BKN,M,M,2500.00,10000.00,M,M,M,M,M,M,SBMN 011900Z 07009KT 9999 FEW025 BKN100 28/23 Q1007
SBMN,2016-01-01 20:00,-59.9863,-3.1460,82.40,75.20,78.90,70.00,8.00,0.00,29.74,M,6.21,M,FEW,BKN,M,M,2500.00,10000.00,M,M,M,M,M,M,SBMN 012000Z 07008KT 9999 FEW025 BKN100 28/24 Q1007
SBMN,2016-01-01 21:00,-59.9863,-3.1460,80.60,75.20,83.66,50.00,4.00,0.00,29.74,M,6.21,M,FEW,BKN,M,M,2500.00,10000.00,M,M,M,M,M,M,SBMN 012100Z 05004KT 9999 FEW025 BKN100 27/24 Q1007
SBMN,2016-01-01 22:00,-59.9863,-3.1460,80.60,75.20,83.66,100.00,4.00,0.00,29.74,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 012200Z 10004KT CAVOK 27/24 Q1007
SBMN,2016-01-01 23:00,-59.9863,-3.1460,80.60,77.00,88.83,180.00,2.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 012300Z 18002KT CAVOK 27/25 Q1009
SBMN,2016-01-02 00:00,-59.9863,-3.1460,80.60,75.20,83.66,210.00,2.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 020000Z 21002KT CAVOK 27/24 Q1009
SBMN,2016-01-02 01:00,-59.9863,-3.1460,78.80,77.00,94.23,0.00,0.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 020100Z 00000KT CAVOK 26/25 Q1010
SBMN,2016-01-02 02:00,-59.9863,-3.1460,78.80,77.00,94.23,30.00,1.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 020200Z 03001KT CAVOK 26/25 Q1010
SBMN,2016-01-02 03:00,-59.9863,-3.1460,78.80,75.20,88.75,160.00,2.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 020300Z 16002KT CAVOK 26/24 Q1011
SBMN,2016-01-02 04:00,-59.9863,-3.1460,78.80,77.00,94.23,210.00,3.00,0.00,29.85,M,6.21,M,FEW,M,M,M,400.00,M,M,M,M,M,M,M,SBMN 020400Z 21003KT 9999 FEW004 26/25 Q1011
SBMN,2016-01-02 05:00,-59.9863,-3.1460,78.80,75.20,88.75,200.00,3.00,0.00,29.83,M,6.21,M,SCT,M,M,M,400.00,M,M,M,M,M,M,M,SBMN 020500Z 20003KT 9999 SCT004 26/24 Q1010
SBMN,2016-01-02 06:00,-59.9863,-3.1460,78.80,75.20,88.75,290.00,3.00,0.00,29.83,M,6.21,M,SCT,M,M,M,400.00,M,M,M,M,M,M,M,SBMN 020600Z 29003KT 9999 SCT004 26/24 Q1010
SBMN,2016-01-02 07:00,-59.9863,-3.1460,78.80,75.20,88.75,290.00,4.00,0.00,29.83,M,6.21,M,BKN,M,M,M,500.00,M,M,M,M,M,M,M,SBMN 020700Z 29004KT 9999 BKN005 26/24 Q1010
SBMN,2016-01-02 08:00,-59.9863,-3.1460,77.00,75.20,94.19,260.00,3.00,0.00,29.83,M,3.73,M,SCT,M,M,M,300.00,M,M,M,M,M,M,M,SBMN 020800Z 26003KT 6000 2000W SCT003 25/24 Q1010
SBMN,2016-01-02 09:00,-59.9863,-3.1460,77.00,75.20,94.19,260.00,2.00,0.00,29.83,M,3.73,M,FEW,M,M,M,200.00,M,M,M,M,M,M,M,SBMN 020900Z 26002KT 6000 FEW002 25/24 Q1010
SBMN,2016-01-02 10:00,-59.9863,-3.1460,77.00,75.20,94.19,180.00,2.00,0.00,29.83,M,6.21,M,FEW,SCT,M,M,300.00,1500.00,M,M,M,M,M,M,SBMN 021000Z 18002KT 9999 FEW003 SCT015 25/24 Q1010
SBMN,2016-01-02 11:00,-59.9863,-3.1460,78.80,75.20,88.75,180.00,1.00,0.00,29.85,M,6.21,M,FEW,SCT,M,M,400.00,1500.00,M,M,M,M,M,M,SBMN 021100Z 18001KT 9999 FEW004 SCT015 26/24 Q1011
SBMN,2016-01-02 11:35,-59.9863,-3.1460,78.80,77.00,94.23,0.00,0.00,0.00,29.88,M,6.21,M,BKN,M,M,M,300.00,M,M,M,M,M,M,M,SBMN 021135Z 00000KT 9999 BKN003 26/25 Q1012
SBMN,2016-01-02 12:00,-59.9863,-3.1460,78.80,75.20,88.75,0.00,0.00,0.00,29.88,M,4.35,M,BKN,M,M,M,400.00,M,M,M,-RA,M,M,M,SBMN 021200Z 00000KT 7000 -RA BKN004 26/24 Q1012
SBMN,2016-01-02 13:00,-59.9863,-3.1460,77.00,73.40,88.67,360.00,7.00,0.00,29.91,M,1.24,M,BKN,FEW,M,M,400.00,2500.00,M,M,RA,M,M,M,SBMN 021300Z 36007KT 2000 RA BKN004 FEW025TCU 25/23 Q1013
SBMN,2016-01-02 14:00,-59.9863,-3.1460,77.00,73.40,88.67,90.00,5.00,0.00,29.91,M,6.21,M,BKN,FEW,BKN,M,1500.00,2500.00,7000.00,M,-RA,M,M,M,SBMN 021400Z 09005KT 9999 -RA BKN015 FEW025TCU BKN070 25/23 Q1013 RERA
SBMN,2016-01-02 15:00,-59.9863,-3.1460,77.00,73.40,88.67,300.00,2.00,0.00,29.91,M,6.21,M,SCT,FEW,BKN,M,1500.00,2500.00,8000.00,M,M,M,M,M,SBMN 021500Z 30002KT 9999 SCT015 FEW025TCU BKN080 25/23 Q1013
SBMN,2016-01-02 16:00,-59.9863,-3.1460,77.00,73.40,88.67,300.00,3.00,0.00,29.88,M,6.21,M,BKN,M,M,M,500.00,M,M,M,-RA,M,M,M,SBMN 021600Z 30003KT 9999 -RA BKN005 25/23 Q1012
SBMN,2016-01-02 17:00,-59.9863,-3.1460,77.00,75.20,94.19,280.00,3.00,0.00,29.88,M,2.49,M,BKN,BKN,M,M,300.00,8000.00,M,M,-RA,M,M,M,SBMN 021700Z 28003KT 4000 -RA BKN003 BKN080 25/24 Q1012
SBMN,2016-01-02 18:00,-59.9863,-3.1460,75.20,73.40,94.14,160.00,5.00,0.00,29.85,M,1.86,M,BKN,M,M,M,3000.00,M,M,M,-RA,M,M,M,SBMN 021800Z 16005KT 3000 -RA BKN030 24/23 Q1011
SBMN,2016-01-02 19:00,-59.9863,-3.1460,75.20,73.40,94.14,180.00,4.00,0.00,29.83,M,6.21,M,BKN,M,M,M,600.00,M,M,M,-RA,M,M,M,SBMN 021900Z 18004KT 9999 -RA BKN006 24/23 Q1010
SBMN,2016-01-02 20:00,-59.9863,-3.1460,75.20,73.40,94.14,200.00,3.00,0.00,29.80,M,3.11,M,BKN,BKN,M,M,600.00,8000.00,M,M,-RA,M,M,M,SBMN 022000Z 20003KT 5000 -RA BKN006 BKN080 24/23 Q1009
SBMN,2016-01-02 21:00,-59.9863,-3.1460,77.00,73.40,88.67,170.00,3.00,0.00,29.80,M,6.21,M,SCT,BKN,M,M,800.00,8000.00,M,M,M,M,M,M,SBMN 022100Z 17003KT 9999 SCT008 BKN080 25/23 Q1009
SBMN,2016-01-02 22:00,-59.9863,-3.1460,77.00,73.40,88.67,120.00,1.00,0.00,29.80,M,6.21,M,FEW,BKN,M,M,1000.00,8000.00,M,M,M,M,M,M,SBMN 022200Z 12001KT 9999 FEW010 BKN080 25/23 Q1009
SBMN,2016-01-02 23:00,-59.9863,-3.1460,75.20,73.40,94.14,130.00,1.00,0.00,29.80,M,6.21,M,FEW,SCT,M,M,1000.00,8000.00,M,M,M,M,M,M,SBMN 022300Z 13001KT 9999 FEW010 SCT080 24/23 Q1009
SBMN,2016-01-03 00:00,-59.9863,-3.1460,75.20,73.40,94.14,0.00,0.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 030000Z 00000KT CAVOK 24/23 Q1010
SBMN,2016-01-03 01:00,-59.9863,-3.1460,77.00,73.40,88.67,260.00,2.00,0.00,29.85,M,6.21,M,BKN,M,M,M,700.00,M,M,M,M,M,M,M,SBMN 030100Z 26002KT 9999 BKN007 25/23 Q1011
SBMN,2016-01-03 02:00,-59.9863,-3.1460,77.00,73.40,88.67,250.00,4.00,0.00,29.85,M,6.21,M,SCT,M,M,M,900.00,M,M,M,M,M,M,M,SBMN 030200Z 25004KT 9999 SCT009 25/23 Q1011
SBMN,2016-01-03 03:00,-59.9863,-3.1460,77.00,73.40,88.67,240.00,4.00,0.00,29.85,M,6.21,M,SCT,M,M,M,400.00,M,M,M,M,M,M,M,SBMN 030300Z 24004KT 9999 SCT004 25/23 Q1011
SBMN,2016-01-03 04:00,-59.9863,-3.1460,75.20,73.40,94.14,230.00,3.00,0.00,29.85,M,6.21,M,SCT,M,M,M,400.00,M,M,M,M,M,M,M,SBMN 030400Z 23003KT 9999 SCT004 24/23 Q1011
SBMN,2016-01-03 05:00,-59.9863,-3.1460,75.20,73.40,94.14,260.00,2.00,0.00,29.83,M,6.21,M,SCT,M,M,M,400.00,M,M,M,M,M,M,M,SBMN 030500Z 26002KT 9999 SCT004 24/23 Q1010
SBMN,2016-01-03 06:00,-59.9863,-3.1460,75.20,73.40,94.14,270.00,3.00,0.00,29.83,M,6.21,M,SCT,M,M,M,500.00,M,M,M,M,M,M,M,SBMN 030600Z 27003KT 9999 SCT005 24/23 Q1010
SBMN,2016-01-03 07:00,-59.9863,-3.1460,75.20,73.40,94.14,250.00,4.00,0.00,29.83,M,6.21,M,SCT,M,M,M,300.00,M,M,M,M,M,M,M,SBMN 030700Z 25004KT 9999 SCT003 24/23 Q1010
SBMN,2016-01-03 08:00,-59.9863,-3.1460,75.20,73.40,94.14,210.00,2.00,0.00,29.83,M,6.21,M,SCT,M,M,M,400.00,M,M,M,M,M,M,M,SBMN 030800Z 21002KT 9999 SCT004 24/23 Q1010
SBMN,2016-01-03 09:00,-59.9863,-3.1460,75.20,73.40,94.14,190.00,2.00,0.00,29.83,M,6.21,M,BKN,M,M,M,300.00,M,M,M,M,M,M,M,SBMN 030900Z 19002KT 9999 BKN003 24/23 Q1010
SBMN,2016-01-03 10:00,-59.9863,-3.1460,75.20,73.40,94.14,170.00,3.00,0.00,29.85,M,6.21,M,BKN,M,M,M,300.00,M,M,M,M,M,M,M,SBMN 031000Z 17003KT 9999 BKN003 24/23 Q1011
SBMN,2016-01-03 11:00,-59.9863,-3.1460,75.20,73.40,94.14,200.00,2.00,0.00,29.88,M,6.21,M,BKN,BKN,M,M,300.00,7000.00,M,M,M,M,M,M,SBMN 031100Z 20002KT 9999 BKN003 BKN070 24/23 Q1012
SBMN,2016-01-03 12:00,-59.9863,-3.1460,77.00,71.60,83.44,190.00,3.00,0.00,29.91,M,6.21,M,FEW,SCT,M,M,500.00,10000.00,M,M,M,M,M,M,SBMN 031200Z 19003KT 9999 FEW005 SCT100 25/22 Q1013
SBMN,2016-01-03 13:00,-59.9863,-3.1460,78.80,71.60,78.62,200.00,3.00,0.00,29.91,M,6.21,M,FEW,SCT,M,M,700.00,10000.00,M,M,M,M,M,M,SBMN 031300Z 20003KT 9999 FEW007 SCT100 26/22 Q1013
SBMN,2016-01-03 14:00,-59.9863,-3.1460,78.80,73.40,83.55,150.00,4.00,0.00,29.91,M,6.21,M,FEW,SCT,M,M,700.00,10000.00,M,M,M,M,M,M,SBMN 031400Z 15004KT 9999 FEW007 SCT100 26/23 Q1013
SBMN,2016-01-03 15:00,-59.9863,-3.1460,80.60,75.20,83.66,110.00,5.00,0.00,29.91,M,6.21,M,BKN,M,M,M,900.00,M,M,M,M,M,M,M,SBMN 031500Z 11005KT 9999 BKN009 27/24 Q1013
SBMN,2016-01-03 16:00,-59.9863,-3.1460,82.40,75.20,78.90,130.00,5.00,0.00,29.88,M,6.21,M,BKN,M,M,M,1000.00,M,M,M,M,M,M,M,SBMN 031600Z 13005KT 9999 BKN010 28/24 Q1012
SBMN,2016-01-03 17:00,-59.9863,-3.1460,84.20,75.20,74.44,140.00,7.00,0.00,29.88,M,6.21,M,BKN,M,M,M,1500.00,M,M,M,M,M,M,M,SBMN 031700Z 14007KT 9999 BKN015 29/24 Q1012
SBMN,2016-01-03 17:25,-59.9863,-3.1460,75.20,71.60,88.59,110.00,11.00,0.00,29.88,M,3.11,23.00,BKN,FEW,BKN,M,800.00,2500.00,10000.00,M,-TSRA,M,M,M,SBMN 031725Z 11011G23KT 5000 -TSRA BKN008 FEW025CB BKN100 24/22 Q1012
SBMN,2016-01-03 18:00,-59.9863,-3.1460,75.20,71.60,88.59,110.00,9.00,0.00,29.85,M,2.49,20.00,BKN,BKN,FEW,M,400.00,1000.00,2500.00,M,-TSRA,M,M,M,SBMN 031800Z 11009G20KT 4000 -TSRA BKN004 BKN010 FEW025CB 24/22 Q1011
SBMN,2016-01-03 19:00,-59.9863,-3.1460,75.20,73.40,94.14,100.00,4.00,0.00,29.83,M,2.49,M,BKN,FEW,BKN,M,400.00,2500.00,10000.00,M,-TSRA,M,M,M,SBMN 031900Z 10004KT 4000 -TSRA BKN004 FEW025CB BKN100 24/23 Q1010
SBMN,2016-01-03 20:00,-59.9863,-3.1460,77.00,73.40,88.67,80.00,4.00,0.00,29.77,M,6.21,M,SCT,FEW,BKN,M,1000.00,2500.00,10000.00,M,M,M,M,M,SBMN 032000Z 08004KT 9999 SCT010 FEW025TCU BKN100 25/23 Q1008 RETS
SBMN,2016-01-03 21:00,-59.9863,-3.1460,77.00,71.60,83.44,100.00,4.00,0.00,29.77,M,6.21,M,SCT,BKN,M,M,1000.00,10000.00,M,M,M,M,M,M,SBMN 032100Z 10004KT 9999 SCT010 BKN100 25/22 Q1008
SBMN,2016-01-03 22:00,-59.9863,-3.1460,78.80,71.60,78.62,150.00,2.00,0.00,29.77,M,6.21,M,SCT,BKN,M,M,1000.00,10000.00,M,M,M,M,M,M,SBMN 032200Z 15002KT 9999 SCT010 BKN100 26/22 Q1008
SBMN,2016-01-03 23:00,-59.9863,-3.1460,77.00,71.60,83.44,110.00,2.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 032300Z 11002KT CAVOK 25/22 Q1009
SBMN,2016-01-04 00:00,-59.9863,-3.1460,77.00,71.60,83.44,110.00,2.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 040000Z 11002KT CAVOK 25/22 Q1009
SBMN,2016-01-04 01:00,-59.9863,-3.1460,77.00,71.60,83.44,120.00,2.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 040100Z 12002KT CAVOK 25/22 Q1010
SBMN,2016-01-04 02:00,-59.9863,-3.1460,77.00,73.40,88.67,0.00,0.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 040200Z 00000KT CAVOK 25/23 Q1011
SBMN,2016-01-04 03:00,-59.9863,-3.1460,77.00,73.40,88.67,330.00,1.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 040300Z 33001KT CAVOK 25/23 Q1011
SBMN,2016-01-04 04:00,-59.9863,-3.1460,77.00,73.40,88.67,0.00,0.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 040400Z 00000KT CAVOK 25/23 Q1011
SBMN,2016-01-04 05:00,-59.9863,-3.1460,77.00,73.40,88.67,20.00,2.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 040500Z 02002KT CAVOK 25/23 Q1010
SBMN,2016-01-04 06:00,-59.9863,-3.1460,77.00,73.40,88.67,40.00,3.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 040600Z 04003KT CAVOK 25/23 Q1009
SBMN,2016-01-04 07:00,-59.9863,-3.1460,77.00,73.40,88.67,50.00,2.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 040700Z 05002KT CAVOK 25/23 Q1009
SBMN,2016-01-04 08:00,-59.9863,-3.1460,77.00,73.40,88.67,60.00,1.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 040800Z 06001KT CAVOK 25/23 Q1009
SBMN,2016-01-04 09:00,-59.9863,-3.1460,77.00,73.40,88.67,0.00,0.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 040900Z 00000KT CAVOK 25/23 Q1010
SBMN,2016-01-04 10:00,-59.9863,-3.1460,77.00,73.40,88.67,0.00,0.00,0.00,29.85,M,6.21,M,BKN,M,M,M,700.00,M,M,M,M,M,M,M,SBMN 041000Z 00000KT 9999 BKN007 25/23 Q1011
SBMN,2016-01-04 11:00,-59.9863,-3.1460,77.00,73.40,88.67,50.00,2.00,0.00,29.85,M,6.21,M,SCT,BKN,M,M,700.00,1800.00,M,M,M,M,M,M,SBMN 041100Z 05002KT 9999 SCT007 BKN018 25/23 Q1011
SBMN,2016-01-04 12:00,-59.9863,-3.1460,80.60,75.20,83.66,360.00,5.00,0.00,29.88,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,SBMN 041200Z 36005KT 9999 SCT015 27/24 Q1012
SBMN,2016-01-04 13:00,-59.9863,-3.1460,80.60,73.40,78.76,60.00,6.00,0.00,29.88,M,6.21,M,SCT,BKN,M,M,1000.00,2000.00,M,M,M,M,M,M,SBMN 041300Z 06006KT 9999 SCT010 BKN020 27/23 Q1012
SBMN,2016-01-04 13:30,-59.9863,-3.1460,78.80,73.40,83.55,80.00,5.00,0.00,29.91,M,6.21,M,BKN,BKN,M,M,1000.00,2000.00,M,M,M,M,M,M,SBMN 041330Z 08005KT 9999 BKN010 BKN020 26/23 Q1013
SBMN,2016-01-04 14:00,-59.9863,-3.1460,78.80,75.20,88.75,100.00,6.00,0.00,29.91,M,6.21,M,BKN,BKN,M,M,1000.00,10000.00,M,M,M,M,M,M,SBMN 041400Z 10006KT 9999 BKN010 BKN100 26/24 Q1013
SBMN,2016-01-04 14:25,-59.9863,-3.1460,77.00,73.40,88.67,110.00,7.00,0.00,29.91,M,1.86,M,BKN,FEW,BKN,M,400.00,2500.00,10000.00,M,-TSRA,M,M,M,SBMN 041425Z 11007KT 3000 -TSRA BKN004 FEW025CB BKN100 25/23 Q1013
SBMN,2016-01-04 15:00,-59.9863,-3.1460,77.00,75.20,94.19,110.00,6.00,0.00,29.91,M,2.49,M,BKN,FEW,M,M,700.00,2500.00,M,M,-TSRA,M,M,M,SBMN 041500Z 11006KT 4000 -TSRA BKN007 FEW025CB 25/24 Q1013
SBMN,2016-01-04 16:00,-59.9863,-3.1460,77.00,73.40,88.67,120.00,4.00,0.00,29.88,M,6.21,M,SCT,BKN,M,M,700.00,10000.00,M,M,M,M,M,M,SBMN 041600Z 12004KT 9999 SCT007 BKN100 25/23 Q1012
SBMN,2016-01-04 17:00,-59.9863,-3.1460,80.60,73.40,78.76,100.00,5.00,0.00,29.85,M,6.21,M,SCT,BKN,M,M,1500.00,10000.00,M,M,M,M,M,M,SBMN 041700Z 10005KT 9999 SCT015 BKN100 27/23 Q1011
SBMN,2016-01-04 18:00,-59.9863,-3.1460,82.40,75.20,78.90,90.00,7.00,0.00,29.83,M,6.21,M,FEW,BKN,M,M,1500.00,10000.00,M,M,M,M,M,M,SBMN 041800Z 09007KT 9999 FEW015 BKN100 28/24 Q1010
SBMN,2016-01-04 19:00,-59.9863,-3.1460,84.20,75.20,74.44,120.00,6.00,0.00,29.77,M,6.21,M,FEW,BKN,M,M,1500.00,10000.00,M,M,M,M,M,M,SBMN 041900Z 12006KT 9999 FEW015 BKN100 29/24 Q1008
SBMN,2016-01-04 20:00,-59.9863,-3.1460,84.20,73.40,70.08,120.00,6.00,0.00,29.77,M,6.21,M,FEW,BKN,M,M,1500.00,10000.00,M,M,M,M,M,M,SBMN 042000Z 12006KT 9999 FEW015 BKN100 29/23 Q1008
SBMN,2016-01-04 21:00,-59.9863,-3.1460,82.40,73.40,74.28,100.00,6.00,0.00,29.77,M,6.21,M,FEW,BKN,M,M,1500.00,10000.00,M,M,M,M,M,M,SBMN 042100Z 10006KT 9999 FEW015 BKN100 28/23 Q1008
SBMN,2016-01-04 22:00,-59.9863,-3.1460,80.60,73.40,78.76,110.00,4.00,0.00,29.77,M,6.21,M,FEW,SCT,M,M,1500.00,10000.00,M,M,M,M,M,M,SBMN 042200Z 11004KT 9999 FEW015 SCT100 27/23 Q1008
SBMN,2016-01-04 23:00,-59.9863,-3.1460,80.60,73.40,78.76,100.00,4.00,0.00,29.77,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 042300Z 10004KT CAVOK 27/23 Q1008
SBMN,2016-01-05 00:00,-59.9863,-3.1460,80.60,73.40,78.76,120.00,3.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBMN 050000Z 12003KT CAVOK 27/23 Q1009
