#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2017-12-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, wxcodes, ice_accretion_1hr, ice_accretion_3hr, ice_accretion_6hr, metar
SBRF,2016-01-02 00:00,-34.8500,-8.0667,80.60,71.60,74.11,90.00,5.00,0.00,29.91,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 020000Z 09005KT 050V130 9999 FEW023 27/22 Q1013
SBRF,2016-01-02 01:00,-34.8500,-8.0667,80.60,71.60,74.11,80.00,4.00,0.00,29.94,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 020100Z 08004KT 040V130 9999 FEW023 27/22 Q1014
SBRF,2016-01-02 02:00,-34.8500,-8.0667,80.60,71.60,74.11,70.00,5.00,0.00,29.91,M,6.21,M,SCT,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 020200Z 07005KT 9999 SCT023 27/22 Q1013
SBRF,2016-01-02 03:00,-34.8500,-8.0667,80.60,71.60,74.11,80.00,3.00,0.00,29.88,M,6.21,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 020300Z 08003KT 020V140 9999 BKN023 27/22 Q1012
SBRF,2016-01-02 04:00,-34.8500,-8.0667,80.60,71.60,74.11,100.00,4.00,0.00,29.88,M,6.21,M,BKN,M,M,M,2200.00,M,M,M,M,M,M,M,SBRF 020400Z 10004KT 9999 BKN022 27/22 Q1012
SBRF,2016-01-02 05:00,-34.8500,-8.0667,80.60,71.60,74.11,60.00,5.00,0.00,29.85,M,6.21,M,BKN,SCT,M,M,2200.00,5000.00,M,M,M,M,M,M,SBRF 020500Z 06005KT 9999 BKN022 SCT050 27/22 Q1011
SBRF,2016-01-02 06:00,-34.8500,-8.0667,80.60,71.60,74.11,70.00,6.00,0.00,29.85,M,6.21,M,BKN,SCT,M,M,2200.00,5000.00,M,M,M,M,M,M,SBRF 020600Z 07006KT 9999 BKN022 SCT050 27/22 Q1011
SBRF,2016-01-02 07:00,-34.8500,-8.0667,80.60,71.60,74.11,90.00,3.00,0.00,29.85,M,6.21,M,BKN,BKN,M,M,2200.00,5000.00,M,M,M,M,M,M,SBRF 020700Z 09003KT 9999 BKN022 BKN050 27/22 Q1011
SBRF,2016-01-02 08:00,-34.8500,-8.0667,80.60,73.40,78.76,60.00,5.00,0.00,29.88,M,6.21,M,BKN,BKN,M,M,2000.00,5000.00,M,M,M,M,M,M,SBRF 020800Z 06005KT 9999 BKN020 BKN050 27/23 Q1012
SBRF,2016-01-02 09:00,-34.8500,-8.0667,80.60,71.60,74.11,40.00,3.00,0.00,29.91,M,6.21,M,FEW,SCT,M,M,2000.00,5000.00,M,M,M,M,M,M,SBRF 020900Z 04003KT 9999 FEW020 SCT050 27/22 Q1013
SBRF,2016-01-02 10:00,-34.8500,-8.0667,82.40,71.60,69.90,70.00,5.00,0.00,29.94,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,M,M,M,SBRF 021000Z 07005KT 9999 FEW022 28/22 Q1014
SBRF,2016-01-02 11:00,-34.8500,-8.0667,84.20,73.40,70.08,90.00,6.00,0.00,29.94,M,6.21,M,SCT,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 021100Z 09006KT 9999 SCT023 29/23 Q1014
SBRF,2016-01-02 12:00,-34.8500,-8.0667,86.00,71.60,62.25,100.00,6.00,0.00,29.94,M,6.21,M,SCT,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 021200Z 10006KT 9999 SCT023 30/22 Q1014
SBRF,2016-01-02 13:00,-34.8500,-8.0667,86.00,73.40,66.15,90.00,7.00,0.00,29.94,M,6.21,M,SCT,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 021300Z 09007KT 9999 SCT023 30/23 Q1014
SBRF,2016-01-02 14:00,-34.8500,-8.0667,84.20,73.40,70.08,90.00,9.00,0.00,29.91,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 021400Z 09009KT 9999 FEW023 29/23 Q1013
SBRF,2016-01-02 15:00,-34.8500,-8.0667,86.00,73.40,66.15,90.00,8.00,0.00,29.88,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 021500Z 09008KT 9999 FEW023 30/23 Q1012
SBRF,2016-01-02 16:00,-34.8500,-8.0667,86.00,71.60,62.25,60.00,8.00,0.00,29.88,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 021600Z 06008KT 9999 FEW023 30/22 Q1012
SBRF,2016-01-02 17:00,-34.8500,-8.0667,87.80,73.40,62.47,70.00,9.00,0.00,29.85,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 021700Z 07009KT 9999 FEW023 31/23 Q1011
SBRF,2016-01-02 18:00,-34.8500,-8.0667,86.00,73.40,66.15,60.00,9.00,0.00,29.85,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,SBRF 021800Z 06009KT 360V090 9999 FEW025 30/23 Q1011
SBRF,2016-01-02 19:00,-34.8500,-8.0667,84.20,73.40,70.08,70.00,9.00,0.00,29.85,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 021900Z 07009KT 010V110 9999 FEW023 29/23 Q1011
SBRF,2016-01-02 20:00,-34.8500,-8.0667,82.40,75.20,78.90,60.00,8.00,0.00,29.85,M,6.21,M,SCT,M,M,M,2200.00,M,M,M,M,M,M,M,SBRF 022000Z 06008KT 9999 SCT022 28/24 Q1011
SBRF,2016-01-02 21:00,-34.8500,-8.0667,82.40,75.20,78.90,60.00,7.00,0.00,29.88,M,6.21,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,SBRF 022100Z 06007KT 020V110 9999 BKN018 28/24 Q1012
SBRF,2016-01-02 22:00,-34.8500,-8.0667,82.40,75.20,78.90,50.00,6.00,0.00,29.88,M,6.21,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,SBRF 022200Z 05006KT 010V090 9999 BKN018 28/24 Q1012
SBRF,2016-01-02 23:00,-34.8500,-8.0667,82.40,75.20,78.90,50.00,7.00,0.00,29.91,M,6.21,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,SBRF 022300Z 05007KT 020V090 9999 BKN018 28/24 Q1013
SBRF,2016-01-03 00:00,-34.8500,-8.0667,82.40,75.20,78.90,60.00,7.00,0.00,29.91,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,SBRF 030000Z 06007KT 9999 SCT017 28/24 Q1013
SBRF,2016-01-03 01:00,-34.8500,-8.0667,82.40,75.20,78.90,50.00,6.00,0.00,29.91,M,6.21,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,SBRF 030100Z 05006KT 9999 BKN018 28/24 Q1013
SBRF,2016-01-03 02:00,-34.8500,-8.0667,80.60,75.20,83.66,40.00,7.00,0.00,29.88,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,SBRF 030200Z 04007KT 9999 SCT015 27/24 Q1012
SBRF,2016-01-03 03:00,-34.8500,-8.0667,80.60,75.20,83.66,40.00,5.00,0.00,29.88,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,SBRF 030300Z 04005KT 9999 SCT015 27/24 Q1012
SBRF,2016-01-03 04:00,-34.8500,-8.0667,80.60,75.20,83.66,50.00,3.00,0.00,29.85,M,6.21,M,SCT,M,M,M,1500.00,M,M,M,M,M,M,M,SBRF 030400Z 05003KT 9999 SCT015 27/24 Q1011
SBRF,2016-01-03 05:00,-34.8500,-8.0667,80.60,75.20,83.66,360.00,4.00,0.00,29.85,M,6.21,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,SBRF 030500Z 36004KT 9999 BKN017 27/24 Q1011
SBRF,2016-01-03 06:00,-34.8500,-8.0667,78.80,75.20,88.75,330.00,4.00,0.00,29.85,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,SBRF 030600Z 33004KT 9999 SCT017 26/24 Q1011
SBRF,2016-01-03 07:00,-34.8500,-8.0667,77.00,75.20,94.19,310.00,4.00,0.00,29.83,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,SBRF 030700Z 31004KT 9999 FEW015 25/24 Q1010
SBRF,2016-01-03 08:00,-34.8500,-8.0667,77.00,75.20,94.19,320.00,5.00,0.00,29.85,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,SBRF 030800Z 32005KT 9999 FEW017 25/24 Q1011
SBRF,2016-01-03 09:00,-34.8500,-8.0667,77.00,75.20,94.19,290.00,4.00,0.00,29.88,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBRF 030900Z 29004KT 9999 SCT020 25/24 Q1012
SBRF,2016-01-03 10:00,-34.8500,-8.0667,78.80,75.20,88.75,310.00,5.00,0.00,29.88,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,SBRF 031000Z 31005KT 9999 SCT025 26/24 Q1012
SBRF,2016-01-03 11:00,-34.8500,-8.0667,82.40,75.20,78.90,10.00,6.00,0.00,29.91,M,6.21,M,SCT,SCT,M,M,2300.00,5000.00,M,M,M,M,M,M,SBRF 031100Z 01006KT 9999 SCT023 SCT050 28/24 Q1013
SBRF,2016-01-03 12:00,-34.8500,-8.0667,84.20,73.40,70.08,60.00,6.00,0.00,29.91,M,6.21,M,BKN,BKN,M,M,2300.00,5000.00,M,M,M,M,M,M,SBRF 031200Z 06006KT 9999 BKN023 BKN050 29/23 Q1013
SBRF,2016-01-03 13:00,-34.8500,-8.0667,84.20,75.20,74.44,50.00,7.00,0.00,29.91,M,6.21,M,SCT,BKN,M,M,2300.00,5000.00,M,M,M,M,M,M,SBRF 031300Z 05007KT 9999 SCT023 BKN050 29/24 Q1013
SBRF,2016-01-03 14:00,-34.8500,-8.0667,87.80,73.40,62.47,60.00,10.00,0.00,29.88,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 031400Z 06010KT 9999 FEW023 31/23 Q1012
SBRF,2016-01-03 15:00,-34.8500,-8.0667,87.80,73.40,62.47,60.00,11.00,0.00,29.88,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 031500Z 06011KT 9999 FEW023 31/23 Q1012
SBRF,2016-01-03 16:00,-34.8500,-8.0667,89.60,75.20,62.68,50.00,10.00,0.00,29.85,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 031600Z 05010KT 9999 FEW023 32/24 Q1011
SBRF,2016-01-03 17:00,-34.8500,-8.0667,87.80,75.20,66.35,60.00,12.00,0.00,29.85,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 031700Z 06012KT 9999 FEW023 31/24 Q1011
SBRF,2016-01-03 18:00,-34.8500,-8.0667,86.00,75.20,70.27,60.00,10.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 031800Z 06010KT 9999 FEW023 30/24 Q1010
SBRF,2016-01-03 19:00,-34.8500,-8.0667,86.00,75.20,70.27,60.00,10.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 031900Z 06010KT 9999 FEW023 30/24 Q1010
SBRF,2016-01-03 20:00,-34.8500,-8.0667,84.20,75.20,74.44,50.00,9.00,0.00,29.83,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBRF 032000Z 05009KT 9999 SCT020 29/24 Q1010
SBRF,2016-01-03 21:00,-34.8500,-8.0667,82.40,75.20,78.90,30.00,7.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,SBRF 032100Z 03007KT 9999 FEW020 28/24 Q1010
SBRF,2016-01-03 22:00,-34.8500,-8.0667,82.40,75.20,78.90,30.00,8.00,0.00,29.85,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBRF 032200Z 03008KT 9999 SCT020 28/24 Q1011
SBRF,2016-01-03 23:00,-34.8500,-8.0667,80.60,75.20,83.66,40.00,8.00,0.00,29.88,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBRF 032300Z 04008KT 9999 SCT020 27/24 Q1012
SBRF,2016-01-04 00:00,-34.8500,-8.0667,80.60,75.20,83.66,50.00,6.00,0.00,29.88,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 040000Z 05006KT 9999 FEW023 27/24 Q1012
SBRF,2016-01-04 01:00,-34.8500,-8.0667,80.60,75.20,83.66,20.00,5.00,0.00,29.88,M,6.21,M,SCT,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 040100Z 02005KT 9999 SCT023 27/24 Q1012
SBRF,2016-01-04 02:00,-34.8500,-8.0667,80.60,75.20,83.66,100.00,7.00,0.00,29.88,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBRF 040200Z 10007KT 9999 SCT020 27/24 Q1012
SBRF,2016-01-04 03:00,-34.8500,-8.0667,80.60,75.20,83.66,20.00,5.00,0.00,29.88,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,SBRF 040300Z 02005KT 9999 SCT018 27/24 Q1012
SBRF,2016-01-04 04:00,-34.8500,-8.0667,78.80,75.20,88.75,320.00,5.00,0.00,29.85,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,SBRF 040400Z 32005KT 9999 SCT018 26/24 Q1011
SBRF,2016-01-04 05:00,-34.8500,-8.0667,77.00,75.20,94.19,330.00,6.00,0.00,29.85,M,6.21,M,SCT,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 040500Z 33006KT 9999 SCT023 25/24 Q1011
SBRF,2016-01-04 06:00,-34.8500,-8.0667,77.00,75.20,94.19,300.00,4.00,0.00,29.85,M,6.21,M,SCT,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 040600Z 30004KT 9999 SCT023 25/24 Q1011
SBRF,2016-01-04 07:00,-34.8500,-8.0667,77.00,75.20,94.19,320.00,6.00,0.00,29.85,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,SBRF 040700Z 32006KT 9999 SCT018 25/24 Q1011
SBRF,2016-01-04 08:00,-34.8500,-8.0667,77.00,75.20,94.19,320.00,4.00,0.00,29.85,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBRF 040800Z 32004KT 9999 SCT020 25/24 Q1011
SBRF,2016-01-04 09:00,-34.8500,-8.0667,77.00,75.20,94.19,330.00,6.00,0.00,29.88,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBRF 040900Z 33006KT 9999 SCT020 25/24 Q1012
SBRF,2016-01-04 10:00,-34.8500,-8.0667,78.80,75.20,88.75,340.00,7.00,0.00,29.91,M,6.21,M,SCT,FEW,M,M,2000.00,2300.00,M,M,M,M,M,M,SBRF 041000Z 34007KT 9999 SCT020 FEW023TCU 26/24 Q1013
SBRF,2016-01-04 11:00,-34.8500,-8.0667,82.40,75.20,78.90,340.00,8.00,0.00,29.91,M,6.21,M,SCT,FEW,BKN,M,1700.00,2300.00,5000.00,M,M,M,M,M,SBRF 041100Z 34008KT 9999 SCT017 FEW023TCU BKN050 28/24 Q1013
SBRF,2016-01-04 12:00,-34.8500,-8.0667,86.00,73.40,66.15,30.00,7.00,0.00,29.91,M,6.21,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 041200Z 03007KT 9999 BKN023 30/23 Q1013
SBRF,2016-01-04 13:00,-34.8500,-8.0667,86.00,75.20,70.27,60.00,10.00,0.00,29.91,M,6.21,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 041300Z 06010KT 9999 BKN023 30/24 Q1013
SBRF,2016-01-04 14:00,-34.8500,-8.0667,87.80,75.20,66.35,60.00,11.00,0.00,29.88,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,M,M,M,SBRF 041400Z 06011KT 9999 SCT025 31/24 Q1012
SBRF,2016-01-04 15:00,-34.8500,-8.0667,87.80,71.60,58.78,60.00,12.00,0.00,29.88,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,SBRF 041500Z 06012KT 9999 FEW025 31/22 Q1012
SBRF,2016-01-04 16:00,-34.8500,-8.0667,87.80,73.40,62.47,60.00,12.00,0.00,29.85,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,SBRF 041600Z 06012KT 9999 FEW025 31/23 Q1011
SBRF,2016-01-04 17:00,-34.8500,-8.0667,87.80,75.20,66.35,60.00,12.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,SBRF 041700Z 06012KT 9999 FEW025 31/24 Q1010
SBRF,2016-01-04 18:00,-34.8500,-8.0667,86.00,75.20,70.27,60.00,11.00,0.00,29.80,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,SBRF 041800Z 06011KT 9999 FEW025 30/24 Q1009
SBRF,2016-01-04 19:00,-34.8500,-8.0667,86.00,75.20,70.27,50.00,10.00,0.00,29.80,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,SBRF 041900Z 05010KT 9999 FEW025 30/24 Q1009
SBRF,2016-01-04 20:00,-34.8500,-8.0667,84.20,75.20,74.44,50.00,8.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,M,M,M,SBRF 042000Z 05008KT 9999 FEW025 29/24 Q1010
SBRF,2016-01-04 21:00,-34.8500,-8.0667,82.40,75.20,78.90,40.00,7.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 042100Z 04007KT 9999 FEW023 28/24 Q1010
SBRF,2016-01-04 22:00,-34.8500,-8.0667,82.40,75.20,78.90,40.00,7.00,0.00,29.85,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBRF 042200Z 04007KT 9999 FEW023 28/24 Q1011
SBRF,2016-01-04 23:00,-34.8500,-8.0667,82.40,75.20,78.90,40.00,7.00,0.00,29.88,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBRF 042300Z 04007KT 9999 SCT020 28/24 Q1012
SBRF,2016-01-05 00:00,-34.8500,-8.0667,82.40,75.20,78.90,50.00,6.00,0.00,29.91,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,SBRF 050000Z 05006KT 9999 SCT018 28/24 Q1013
SBRF,2016-01-05 01:00,-34.8500,-8.0667,82.40,75.20,78.90,40.00,6.00,0.00,29.91,M,6.21,M,SCT,M,M,M,1800.00,M,M,M,M,M,M,M,SBRF 050100Z 04006KT 9999 SCT018 28/24 Q1013
SBRF,2016-01-05 02:00,-34.8500,-8.0667,82.40,75.20,78.90,40.00,8.00,0.00,29.91,M,6.21,M,SCT,M,M,M,1700.00,M,M,M,M,M,M,M,SBRF 050200Z 04008KT 9999 SCT017 28/24 Q1013
SBRF,2016-01-05 03:00,-34.8500,-8.0667,82.40,75.20,78.90,40.00,6.00,0.00,29.88,M,6.21,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,SBRF 050300Z 04006KT 9999 BKN018 28/24 Q1012
SBRF,2016-01-05 04:00,-34.8500,-8.0667,82.40,75.20,78.90,20.00,5.00,0.00,29.88,M,6.21,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,SBRF 050400Z 02005KT 9999 BKN017 28/24 Q1012
SBRF,2016-01-05 05:00,-34.8500,-8.0667,82.40,75.20,78.90,30.00,6.00,0.00,29.88,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,M,M,M,SBRF 050500Z 03006KT 9999 FEW017 28/24 Q1012
SBRF,2016-01-05 06:00,-34.8500,-8.0667,80.60,75.20,83.66,20.00,4.00,0.00,29.88,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,SBRF 050600Z 02004KT 9999 FEW018 27/24 Q1012
SBRF,2016-01-05 07:00,-34.8500,-8.0667,80.60,75.20,83.66,20.00,3.00,0.00,29.88,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,M,M,M,SBRF 050700Z 02003KT 9999 FEW018 27/24 Q1012
SBRF,2016-01-05 08:00,-34.8500,-8.0667,78.80,75.20,88.75,310.00,4.00,0.00,29.88,M,6.21,M,BKN,M,M,M,1800.00,M,M,M,M,M,M,M,SBRF 050800Z 31004KT 9999 BKN018 26/24 Q1012
