#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2017-12-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, wxcodes, ice_accretion_1hr, ice_accretion_3hr, ice_accretion_6hr, metar
SBGR,2016-01-02 06:00,-46.4695,-23.4321,71.60,71.60,100.00,80.00,3.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,600.00,1500.00,M,M,M,M,M,M,SBGR 020600Z 08003KT 9999 SCT006 BKN015 22/22 Q1015
SBGR,2016-01-02 06:18,-46.4695,-23.4321,71.60,71.60,100.00,90.00,4.00,0.00,29.97,M,3.11,M,BKN,BKN,M,M,700.00,1500.00,M,M,-RA BR,M,M,M,SBGR 020618Z 09004KT 5000 -RA BR BKN007 BKN015 22/22 Q1015
SBGR,2016-01-02 07:00,-46.4695,-23.4321,71.60,71.60,100.00,70.00,2.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,500.00,1500.00,M,M,-RA,M,M,M,SBGR 020700Z 07002KT 9999 -RA SCT005 BKN015 22/22 Q1015
SBGR,2016-01-02 08:00,-46.4695,-23.4321,71.60,71.60,100.00,10.00,2.00,0.00,29.97,M,5.59,M,FEW,BKN,M,M,700.00,1900.00,M,M,-RA,M,M,M,SBGR 020800Z 01002KT 9000 -RA FEW007 BKN019 22/22 Q1015
SBGR,2016-01-02 09:00,-46.4695,-23.4321,71.60,71.60,100.00,120.00,2.00,0.00,29.97,M,6.21,M,FEW,BKN,BKN,M,1000.00,2300.00,8000.00,M,M,M,M,M,SBGR 020900Z 12002KT 9999 FEW010 BKN023 BKN080 22/22 Q1015
SBGR,2016-01-02 10:00,-46.4695,-23.4321,71.60,71.60,100.00,140.00,2.00,0.00,30.00,M,5.59,M,FEW,BKN,OVC,M,1000.00,2500.00,10000.00,M,M,M,M,M,SBGR 021000Z 14002KT 9000 FEW010 BKN025 OVC100 22/22 Q1016
SBGR,2016-01-02 11:00,-46.4695,-23.4321,71.60,71.60,100.00,60.00,3.00,0.00,30.03,M,5.59,M,SCT,OVC,M,M,1900.00,9000.00,M,M,-RA,M,M,M,SBGR 021100Z 06003KT 9000 -RA SCT019 OVC090 22/22 Q1017
SBGR,2016-01-02 12:00,-46.4695,-23.4321,73.40,71.60,94.10,50.00,3.00,0.00,30.03,M,4.97,M,SCT,SCT,OVC,M,800.00,3000.00,8000.00,M,-RA,M,M,M,SBGR 021200Z 05003KT 8000 -RA SCT008 SCT030 OVC080 23/22 Q1017
SBGR,2016-01-02 13:00,-46.4695,-23.4321,77.00,71.60,83.44,10.00,4.00,0.00,30.03,M,6.21,M,BKN,OVC,M,M,900.00,8000.00,M,M,-RA,M,M,M,SBGR 021300Z 01004KT 9999 -RA BKN009 OVC080 25/22 Q1017
SBGR,2016-01-02 14:00,-46.4695,-23.4321,77.00,71.60,83.44,300.00,6.00,0.00,30.03,M,6.21,M,BKN,BKN,M,M,2000.00,10000.00,M,M,M,M,M,M,SBGR 021400Z 30006KT 9999 BKN020 BKN100 25/22 Q1017
SBGR,2016-01-02 15:00,-46.4695,-23.4321,78.80,71.60,78.62,290.00,8.00,0.00,30.00,M,6.21,M,BKN,BKN,M,M,2100.00,10000.00,M,M,M,M,M,M,SBGR 021500Z 29008KT 9999 BKN021 BKN100 26/22 Q1016
SBGR,2016-01-02 16:00,-46.4695,-23.4321,80.60,71.60,74.11,290.00,8.00,0.00,29.97,M,6.21,M,BKN,BKN,M,M,3000.00,10000.00,M,M,M,M,M,M,SBGR 021600Z 29008KT 9999 BKN030 BKN100 27/22 Q1015
SBGR,2016-01-02 17:00,-46.4695,-23.4321,80.60,71.60,74.11,290.00,4.00,0.00,29.94,M,6.21,M,BKN,SCT,M,M,2600.00,10000.00,M,M,M,M,M,M,SBGR 021700Z 29004KT 9999 BKN026 SCT100 27/22 Q1014
SBGR,2016-01-02 18:00,-46.4695,-23.4321,73.40,71.60,94.10,220.00,13.00,0.00,29.94,M,3.73,24.00,BKN,SCT,BKN,M,3000.00,4000.00,8000.00,M,TSRA,M,M,M,SBGR 021800Z 22013G24KT 6000 TSRA BKN030 SCT040CB BKN080 23/22 Q1014
SBGR,2016-01-02 18:30,-46.4695,-23.4321,75.20,73.40,94.14,190.00,5.00,0.00,29.94,M,6.21,M,BKN,BKN,M,M,900.00,5000.00,M,M,M,M,M,M,SBGR 021830Z 19005KT 9999 BKN009 BKN050 24/23 Q1014 RETSRA
SBGR,2016-01-02 19:00,-46.4695,-23.4321,75.20,71.60,88.59,190.00,6.00,0.00,29.94,M,6.21,M,BKN,BKN,M,M,1000.00,2000.00,M,M,M,M,M,M,SBGR 021900Z 19006KT 9999 BKN010 BKN020 24/22 Q1014 RETSRA
SBGR,2016-01-02 20:00,-46.4695,-23.4321,75.20,71.60,88.59,170.00,4.00,0.00,29.94,M,6.21,M,BKN,BKN,M,M,1300.00,3500.00,M,M,M,M,M,M,SBGR 022000Z 17004KT 9999 BKN013 BKN035 24/22 Q1014
SBGR,2016-01-02 21:00,-46.4695,-23.4321,73.40,71.60,94.10,170.00,5.00,0.00,29.94,M,6.21,M,BKN,BKN,M,M,1500.00,2000.00,M,M,M,M,M,M,SBGR 022100Z 17005KT 9999 BKN015 BKN020 23/22 Q1014
SBGR,2016-01-02 22:00,-46.4695,-23.4321,71.60,69.80,94.06,130.00,7.00,0.00,29.97,M,6.21,M,BKN,OVC,M,M,1300.00,1700.00,M,M,M,M,M,M,SBGR 022200Z 13007KT 9999 BKN013 OVC017 22/21 Q1015
SBGR,2016-01-02 23:00,-46.4695,-23.4321,71.60,69.80,94.06,120.00,6.00,0.00,30.00,M,6.21,M,BKN,OVC,M,M,1000.00,1500.00,M,M,M,M,M,M,SBGR 022300Z 12006KT 9999 BKN010 OVC015 22/21 Q1016
SBGR,2016-01-03 00:00,-46.4695,-23.4321,69.80,69.80,100.00,120.00,4.00,0.00,30.00,M,6.21,M,BKN,OVC,M,M,1000.00,1500.00,M,M,M,M,M,M,SBGR 030000Z 12004KT 9999 BKN010 OVC015 21/21 Q1016
SBGR,2016-01-03 01:00,-46.4695,-23.4321,69.80,69.80,100.00,120.00,4.00,0.00,30.03,M,4.97,M,OVC,M,M,M,1000.00,M,M,M,M,M,M,M,SBGR 030100Z 12004KT 8000 OVC010 21/21 Q1017
SBGR,2016-01-03 02:00,-46.4695,-23.4321,69.80,68.00,94.01,140.00,4.00,0.00,30.03,M,6.21,M,BKN,OVC,M,M,1000.00,1500.00,M,M,M,M,M,M,SBGR 030200Z 14004KT 9999 BKN010 OVC015 21/20 Q1017
SBGR,2016-01-03 03:00,-46.4695,-23.4321,69.80,69.80,100.00,130.00,6.00,0.00,30.00,M,6.21,M,BKN,OVC,M,M,1100.00,1500.00,M,M,M,M,M,M,SBGR 030300Z 13006KT 9999 BKN011 OVC015 21/21 Q1016
SBGR,2016-01-03 04:00,-46.4695,-23.4321,69.80,68.00,94.01,100.00,4.00,0.00,30.00,M,6.21,M,SCT,BKN,M,M,1300.00,2000.00,M,M,M,M,M,M,SBGR 030400Z 10004KT 9999 SCT013 BKN020 21/20 Q1016
SBGR,2016-01-03 05:00,-46.4695,-23.4321,69.80,68.00,94.01,120.00,2.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,1500.00,1800.00,M,M,M,M,M,M,SBGR 030500Z 12002KT 9999 SCT015 BKN018 21/20 Q1015
SBGR,2016-01-03 06:00,-46.4695,-23.4321,69.80,68.00,94.01,100.00,4.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,1500.00,2000.00,M,M,M,M,M,M,SBGR 030600Z 10004KT 9999 SCT015 BKN020 21/20 Q1015
SBGR,2016-01-03 07:00,-46.4695,-23.4321,69.80,68.00,94.01,120.00,3.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,1500.00,2500.00,M,M,M,M,M,M,SBGR 030700Z 12003KT 9999 FEW015 SCT025 21/20 Q1015
SBGR,2016-01-03 08:00,-46.4695,-23.4321,69.80,68.00,94.01,0.00,0.00,0.00,29.97,M,6.21,M,BKN,M,M,M,2000.00,M,M,M,M,M,M,M,SBGR 030800Z 00000KT 9999 BKN020 21/20 Q1015
SBGR,2016-01-03 09:00,-46.4695,-23.4321,69.80,68.00,94.01,120.00,2.00,0.00,30.00,M,6.21,M,FEW,BKN,BKN,M,2000.00,6000.00,10000.00,M,M,M,M,M,SBGR 030900Z 12002KT 9999 FEW020 BKN060 BKN100 21/20 Q1016
SBGR,2016-01-03 10:00,-46.4695,-23.4321,69.80,68.00,94.01,120.00,5.00,0.00,30.00,M,6.21,M,FEW,BKN,OVC,M,800.00,1500.00,8000.00,M,M,M,M,M,SBGR 031000Z 12005KT 9999 FEW008 BKN015 OVC080 21/20 Q1016
SBGR,2016-01-03 11:00,-46.4695,-23.4321,71.60,69.80,94.06,130.00,4.00,0.00,30.03,M,6.21,M,BKN,OVC,M,M,1100.00,8000.00,M,M,M,M,M,M,SBGR 031100Z 13004KT 9999 BKN011 OVC080 22/21 Q1017
SBGR,2016-01-03 12:00,-46.4695,-23.4321,71.60,69.80,94.06,140.00,5.00,0.00,30.03,M,6.21,M,BKN,OVC,M,M,1700.00,8000.00,M,M,M,M,M,M,SBGR 031200Z 14005KT 9999 BKN017 OVC080 22/21 Q1017
SBGR,2016-01-03 13:00,-46.4695,-23.4321,75.20,69.80,83.32,120.00,6.00,0.00,30.03,M,6.21,M,OVC,M,M,M,2000.00,M,M,M,M,M,M,M,SBGR 031300Z 12006KT 9999 OVC020 24/21 Q1017
SBGR,2016-01-03 14:00,-46.4695,-23.4321,75.20,69.80,83.32,140.00,5.00,0.00,30.03,M,6.21,M,BKN,OVC,M,M,1700.00,8000.00,M,M,-RA,M,M,M,SBGR 031400Z 14005KT 9999 -RA BKN017 OVC080 24/21 Q1017
SBGR,2016-01-03 15:00,-46.4695,-23.4321,75.20,69.80,83.32,110.00,4.00,0.00,30.03,M,6.21,M,OVC,M,M,M,1900.00,M,M,M,M,M,M,M,SBGR 031500Z 11004KT 9999 OVC019 24/21 Q1017
SBGR,2016-01-03 16:00,-46.4695,-23.4321,75.20,69.80,83.32,140.00,7.00,0.00,30.03,M,6.21,M,BKN,OVC,M,M,1900.00,7000.00,M,M,M,M,M,M,SBGR 031600Z 14007KT 9999 BKN019 OVC070 24/21 Q1017
SBGR,2016-01-03 17:00,-46.4695,-23.4321,73.40,69.80,88.51,120.00,6.00,0.00,30.00,M,6.21,M,BKN,OVC,M,M,1700.00,7000.00,M,M,-RA,M,M,M,SBGR 031700Z 12006KT 9999 -RA BKN017 OVC070 23/21 Q1016
SBGR,2016-01-03 18:00,-46.4695,-23.4321,73.40,69.80,88.51,130.00,7.00,0.00,30.00,M,6.21,M,BKN,OVC,M,M,1900.00,7000.00,M,M,M,M,M,M,SBGR 031800Z 13007KT 9999 BKN019 OVC070 23/21 Q1016
SBGR,2016-01-03 19:00,-46.4695,-23.4321,73.40,68.00,83.21,150.00,6.00,0.00,29.97,M,6.21,M,BKN,OVC,M,M,2000.00,4000.00,M,M,M,M,M,M,SBGR 031900Z 15006KT 9999 BKN020 OVC040 23/20 Q1015
SBGR,2016-01-03 20:00,-46.4695,-23.4321,73.40,68.00,83.21,130.00,8.00,0.00,30.00,M,6.21,M,BKN,OVC,M,M,1500.00,4000.00,M,M,M,M,M,M,SBGR 032000Z 13008KT 9999 BKN015 OVC040 23/20 Q1016
SBGR,2016-01-03 21:00,-46.4695,-23.4321,71.60,68.00,88.43,140.00,8.00,0.00,30.00,M,6.21,M,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,SBGR 032100Z 14008KT 9999 OVC017 22/20 Q1016
SBGR,2016-01-03 22:00,-46.4695,-23.4321,69.80,66.20,88.34,110.00,9.00,0.00,30.03,M,6.21,M,OVC,M,M,M,1300.00,M,M,M,M,M,M,M,SBGR 032200Z 11009KT 9999 OVC013 21/19 Q1017
SBGR,2016-01-03 23:00,-46.4695,-23.4321,68.00,68.00,100.00,120.00,8.00,0.00,30.06,M,4.35,M,BKN,BKN,M,M,1000.00,4000.00,M,M,-DZ,M,M,M,SBGR 032300Z 12008KT 7000 -DZ BKN010 BKN040 20/20 Q1018
SBGR,2016-01-04 00:00,-46.4695,-23.4321,68.00,68.00,100.00,90.00,6.00,0.00,30.06,M,6.21,M,BKN,OVC,M,M,1000.00,1900.00,M,M,M,M,M,M,SBGR 040000Z 09006KT 9999 BKN010 OVC019 20/20 Q1018
SBGR,2016-01-04 01:00,-46.4695,-23.4321,68.00,68.00,100.00,80.00,5.00,0.00,30.09,M,6.21,M,SCT,BKN,OVC,M,700.00,1000.00,1500.00,M,M,M,M,M,SBGR 040100Z 08005KT 9999 SCT007 BKN010 OVC015 20/20 Q1019
SBGR,2016-01-04 02:00,-46.4695,-23.4321,68.00,66.20,93.97,90.00,5.00,0.00,30.09,M,6.21,M,OVC,M,M,M,1700.00,M,M,M,M,M,M,M,SBGR 040200Z 09005KT 9999 OVC017 20/19 Q1019
SBGR,2016-01-04 03:00,-46.4695,-23.4321,68.00,66.20,93.97,100.00,6.00,0.00,30.06,M,6.21,M,BKN,BKN,M,M,2000.00,3000.00,M,M,M,M,M,M,SBGR 040300Z 10006KT 9999 BKN020 BKN030 20/19 Q1018
SBGR,2016-01-04 04:00,-46.4695,-23.4321,68.00,64.40,88.26,100.00,6.00,0.00,30.06,M,6.21,M,SCT,OVC,M,M,1800.00,3000.00,M,M,M,M,M,M,SBGR 040400Z 10006KT 9999 SCT018 OVC030 20/18 Q1018
SBGR,2016-01-04 05:00,-46.4695,-23.4321,68.00,64.40,88.26,90.00,4.00,0.00,30.06,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,M,M,M,M,SBGR 040500Z 09004KT 9999 BKN035 20/18 Q1018
SBGR,2016-01-04 06:00,-46.4695,-23.4321,66.20,64.40,93.92,120.00,6.00,0.00,30.03,M,6.21,M,SCT,BKN,M,M,1300.00,2000.00,M,M,M,M,M,M,SBGR 040600Z 12006KT 9999 SCT013 BKN020 19/18 Q1017
SBGR,2016-01-04 07:00,-46.4695,-23.4321,66.20,64.40,93.92,110.00,3.00,0.00,30.03,M,6.21,M,SCT,SCT,M,M,1500.00,3000.00,M,M,M,M,M,M,SBGR 040700Z 11003KT 9999 SCT015 SCT030 19/18 Q1017
SBGR,2016-01-04 08:00,-46.4695,-23.4321,64.40,62.60,93.88,80.00,3.00,0.00,30.03,M,6.21,M,SCT,SCT,M,M,1700.00,3000.00,M,M,M,M,M,M,SBGR 040800Z 08003KT 9999 SCT017 SCT030 18/17 Q1017
SBGR,2016-01-04 09:00,-46.4695,-23.4321,66.20,64.40,93.92,70.00,3.00,0.00,30.06,M,6.21,M,BKN,BKN,M,M,1100.00,2000.00,M,M,M,M,M,M,SBGR 040900Z 07003KT 9999 BKN011 BKN020 19/18 Q1018
SBGR,2016-01-04 09:25,-46.4695,-23.4321,66.20,64.40,93.92,100.00,4.00,0.00,30.06,M,6.21,M,FEW,SCT,M,M,1100.00,2000.00,M,M,M,M,M,M,SBGR 040925Z 10004KT 9999 FEW011 SCT020 19/18 Q1018
SBGR,2016-01-04 10:00,-46.4695,-23.4321,68.00,64.40,88.26,110.00,7.00,0.00,30.06,M,6.21,M,SCT,M,M,M,1300.00,M,M,M,M,M,M,M,SBGR 041000Z 11007KT 9999 SCT013 20/18 Q1018
SBGR,2016-01-04 10:30,-46.4695,-23.4321,68.00,64.40,88.26,80.00,8.00,0.00,30.06,M,5.59,M,BKN,M,M,M,1300.00,M,M,M,M,M,M,M,SBGR 041030Z 08008KT 9000 BKN013 20/18 Q1018
SBGR,2016-01-04 11:00,-46.4695,-23.4321,68.00,64.40,88.26,80.00,8.00,0.00,30.09,M,6.21,M,BKN,M,M,M,1300.00,M,M,M,M,M,M,M,SBGR 041100Z 08008KT 9999 BKN013 20/18 Q1019
SBGR,2016-01-04 12:00,-46.4695,-23.4321,69.80,64.40,82.98,70.00,11.00,0.00,30.09,M,6.21,M,BKN,M,M,M,1900.00,M,M,M,M,M,M,M,SBGR 041200Z 07011KT 9999 BKN019 21/18 Q1019
SBGR,2016-01-04 13:00,-46.4695,-23.4321,73.40,64.40,73.44,100.00,8.00,0.00,30.09,M,6.21,M,BKN,M,M,M,2300.00,M,M,M,M,M,M,M,SBGR 041300Z 10008KT 9999 BKN023 23/18 Q1019
SBGR,2016-01-04 14:00,-46.4695,-23.4321,75.20,64.40,69.14,90.00,7.00,0.00,30.06,M,6.21,M,BKN,M,M,M,2600.00,M,M,M,M,M,M,M,SBGR 041400Z 09007KT 9999 BKN026 24/18 Q1018
SBGR,2016-01-04 15:00,-46.4695,-23.4321,77.00,64.40,65.12,80.00,7.00,0.00,30.06,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,SBGR 041500Z 08007KT 9999 BKN030 25/18 Q1018
SBGR,2016-01-04 16:00,-46.4695,-23.4321,78.80,66.20,65.33,80.00,6.00,0.00,30.06,M,6.21,M,BKN,M,M,M,3300.00,M,M,M,M,M,M,M,SBGR 041600Z 08006KT 9999 BKN033 26/19 Q1018
SBGR,2016-01-04 17:00,-46.4695,-23.4321,78.80,66.20,65.33,80.00,4.00,0.00,30.03,M,6.21,M,BKN,M,M,M,3300.00,M,M,M,M,M,M,M,SBGR 041700Z 08004KT 9999 BKN033 26/19 Q1017
SBGR,2016-01-04 18:00,-46.4695,-23.4321,75.20,68.00,78.34,120.00,8.00,0.00,30.03,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,SBGR 041800Z 12008KT 9999 BKN030 24/20 Q1017
SBGR,2016-01-04 19:00,-46.4695,-23.4321,75.20,66.20,73.61,140.00,10.00,0.00,30.03,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,SBGR 041900Z 14010KT 9999 BKN030 24/19 Q1017
SBGR,2016-01-04 20:00,-46.4695,-23.4321,73.40,68.00,83.21,140.00,9.00,0.00,30.00,M,6.21,M,SCT,BKN,M,M,1700.00,3500.00,M,M,M,M,M,M,SBGR 042000Z 14009KT 9999 SCT017 BKN035 23/20 Q1016
