#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2017-12-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, wxcodes, ice_accretion_1hr, ice_accretion_3hr, ice_accretion_6hr, metar
SBKP,2016-01-01 16:00,-47.1345,-23.0074,82.40,69.80,65.74,210.00,5.00,0.00,29.94,M,6.21,M,FEW,FEW,M,M,3000.00,3500.00,M,M,VCSH,M,M,M,SBKP 011600Z 21005KT 9999 VCSH FEW030 FEW035TCU 28/21 Q1014
SBKP,2016-01-01 17:00,-47.1345,-23.0074,86.00,68.00,55.04,260.00,5.00,0.00,29.91,M,6.21,M,FEW,FEW,M,M,3000.00,3500.00,M,M,VCSH,M,M,M,SBKP 011700Z 26005KT 9999 VCSH FEW030 FEW035TCU 30/20 Q1013
SBKP,2016-01-01 17:45,-47.1345,-23.0074,82.40,71.60,69.90,240.00,11.00,0.00,29.88,M,6.21,M,SCT,FEW,BKN,M,4000.00,5000.00,10000.00,M,TS VCSH,M,M,M,SBKP 011745Z 24011KT 9999 TS VCSH SCT040 FEW050CB BKN100 28/22 Q1012
SBKP,2016-01-01 18:00,-47.1345,-23.0074,80.60,71.60,74.11,300.00,8.00,0.00,29.88,M,6.21,M,SCT,FEW,BKN,M,2000.00,4000.00,10000.00,M,TS VCSH,M,M,M,SBKP 011800Z 30008KT 9999 TS VCSH SCT020 FEW040CB BKN100 27/22 Q1012
SBKP,2016-01-01 18:40,-47.1345,-23.0074,77.00,69.80,78.48,70.00,4.00,0.00,29.88,M,6.21,M,FEW,FEW,BKN,M,4000.00,5000.00,10000.00,M,M,M,M,M,SBKP 011840Z 07004KT 9999 FEW040 FEW050TCU BKN100 25/21 Q1012 RETS
SBKP,2016-01-01 19:00,-47.1345,-23.0074,78.80,69.80,73.95,0.00,0.00,0.00,29.88,M,6.21,M,FEW,FEW,BKN,M,4000.00,5000.00,10000.00,M,M,M,M,M,SBKP 011900Z 00000KT 9999 FEW040 FEW050TCU BKN100 26/21 Q1012 RETS
SBKP,2016-01-01 20:00,-47.1345,-23.0074,77.00,71.60,83.44,190.00,8.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBKP 012000Z 19008KT CAVOK 25/22 Q1012
SBKP,2016-01-01 21:00,-47.1345,-23.0074,77.00,71.60,83.44,160.00,5.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBKP 012100Z 16005KT CAVOK 25/22 Q1012
SBKP,2016-01-01 22:00,-47.1345,-23.0074,77.00,71.60,83.44,100.00,4.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBKP 012200Z 10004KT CAVOK 25/22 Q1013
SBKP,2016-01-01 23:00,-47.1345,-23.0074,75.20,69.80,83.32,100.00,6.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBKP 012300Z 10006KT CAVOK 24/21 Q1014
SBKP,2016-01-02 01:00,-47.1345,-23.0074,73.40,68.00,83.21,90.00,3.00,0.00,29.97,M,6.21,M,SCT,SCT,M,M,3500.00,8000.00,M,M,M,M,M,M,SBKP 020100Z 09003KT 9999 SCT035 SCT080 23/20 Q1015
SBKP,2016-01-02 02:00,-47.1345,-23.0074,73.40,68.00,83.21,140.00,5.00,0.00,29.97,M,6.21,M,SCT,SCT,M,M,4000.00,8000.00,M,M,M,M,M,M,SBKP 020200Z 14005KT 9999 SCT040 SCT080 23/20 Q1015
SBKP,2016-01-02 03:00,-47.1345,-23.0074,71.60,68.00,88.43,130.00,4.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,4000.00,8000.00,M,M,M,M,M,M,SBKP 020300Z 13004KT 9999 SCT040 BKN080 22/20 Q1015
SBKP,2016-01-02 04:00,-47.1345,-23.0074,71.60,69.80,94.06,110.00,4.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,4000.00,7000.00,M,M,M,M,M,M,SBKP 020400Z 11004KT 9999 SCT040 BKN070 22/21 Q1014
SBKP,2016-01-02 05:00,-47.1345,-23.0074,73.40,71.60,94.10,60.00,3.00,0.00,29.94,M,6.21,M,SCT,SCT,BKN,M,900.00,4000.00,7000.00,M,M,M,M,M,SBKP 020500Z 06003KT 9999 SCT009 SCT040 BKN070 23/22 Q1014
SBKP,2016-01-02 06:00,-47.1345,-23.0074,73.40,71.60,94.10,350.00,3.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,900.00,4000.00,M,M,M,M,M,M,SBKP 020600Z 35003KT 9999 SCT009 BKN040 23/22 Q1014
SBKP,2016-01-02 07:00,-47.1345,-23.0074,71.60,71.60,100.00,20.00,5.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,700.00,3000.00,M,M,-RA,M,M,M,SBKP 020700Z 02005KT 9999 -RA SCT007 BKN030 22/22 Q1014
SBKP,2016-01-02 08:00,-47.1345,-23.0074,71.60,71.60,100.00,350.00,4.00,0.00,29.94,M,6.21,M,SCT,BKN,M,M,700.00,3000.00,M,M,-RA,M,M,M,SBKP 020800Z 35004KT 9999 -RA SCT007 BKN030 22/22 Q1014
SBKP,2016-01-02 09:00,-47.1345,-23.0074,71.60,71.60,100.00,120.00,4.00,0.00,29.97,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,M,M,M,M,SBKP 020900Z 12004KT 9999 BKN035 22/22 Q1015
SBKP,2016-01-02 10:00,-47.1345,-23.0074,71.60,71.60,100.00,60.00,3.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,300.00,4500.00,10000.00,M,M,M,M,M,SBKP 021000Z 06003KT 9999 FEW003 SCT045 BKN100 22/22 Q1016
SBKP,2016-01-02 11:00,-47.1345,-23.0074,71.60,69.80,94.06,10.00,3.00,0.00,30.00,M,6.21,M,SCT,M,M,M,700.00,M,M,M,M,M,M,M,SBKP 021100Z 01003KT 9999 SCT007 22/21 Q1016
SBKP,2016-01-02 12:00,-47.1345,-23.0074,73.40,69.80,88.51,60.00,4.00,0.00,30.00,M,6.21,M,SCT,M,M,M,900.00,M,M,M,M,M,M,M,SBKP 021200Z 06004KT 9999 SCT009 23/21 Q1016
SBKP,2016-01-02 13:00,-47.1345,-23.0074,75.20,69.80,83.32,20.00,3.00,0.00,30.03,M,6.21,M,BKN,M,M,M,1300.00,M,M,M,M,M,M,M,SBKP 021300Z 02003KT 9999 BKN013 24/21 Q1017
SBKP,2016-01-02 14:00,-47.1345,-23.0074,78.80,71.60,78.62,360.00,7.00,0.00,30.03,M,6.21,M,BKN,M,M,M,1300.00,M,M,M,M,M,M,M,SBKP 021400Z 36007KT 9999 BKN013 26/22 Q1017
SBKP,2016-01-02 15:00,-47.1345,-23.0074,78.80,69.80,73.95,340.00,5.00,0.00,30.00,M,6.21,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,SBKP 021500Z 34005KT 9999 BKN017 26/21 Q1016
SBKP,2016-01-02 16:00,-47.1345,-23.0074,80.60,69.80,69.71,10.00,6.00,0.00,29.97,M,6.21,M,BKN,M,M,M,2500.00,M,M,M,M,M,M,M,SBKP 021600Z 01006KT 9999 BKN025 27/21 Q1015
SBKP,2016-01-02 17:00,-47.1345,-23.0074,82.40,69.80,65.74,320.00,5.00,0.00,29.94,M,6.21,M,SCT,FEW,M,M,2500.00,4000.00,M,M,M,M,M,M,SBKP 021700Z 32005KT 9999 SCT025 FEW040TCU 28/21 Q1014
SBKP,2016-01-02 18:00,-47.1345,-23.0074,77.00,68.00,73.78,220.00,13.00,0.00,29.91,M,4.35,24.00,BKN,FEW,SCT,M,2500.00,4000.00,10000.00,M,-TSRA,M,M,M,SBKP 021800Z 22013G24KT 7000 -TSRA BKN025 FEW040CB SCT100 25/20 Q1013
SBKP,2016-01-02 18:35,-47.1345,-23.0074,71.60,69.80,94.06,160.00,9.00,0.00,29.91,M,3.11,M,SCT,FEW,BKN,M,3000.00,4000.00,10000.00,M,+RA BR,M,M,M,SBKP 021835Z 16009KT 5000 +RA BR SCT030 FEW040TCU BKN100 22/21 Q1013 RETS
SBKP,2016-01-02 19:00,-47.1345,-23.0074,73.40,69.80,88.51,130.00,6.00,0.00,29.88,M,5.59,M,SCT,FEW,BKN,M,3000.00,4000.00,10000.00,M,VCSH,M,M,M,SBKP 021900Z 13006KT 9000 VCSH SCT030 FEW040TCU BKN100 23/21 Q1012 RETSRA
SBKP,2016-01-02 21:00,-47.1345,-23.0074,77.00,71.60,83.44,120.00,7.00,0.00,29.91,M,6.21,M,SCT,FEW,SCT,M,3000.00,4000.00,10000.00,M,VCSH,M,M,M,SBKP 022100Z 12007KT 9999 VCSH SCT030 FEW040TCU SCT100 25/22 Q1013
SBKP,2016-01-02 21:25,-47.1345,-23.0074,77.00,71.60,83.44,130.00,8.00,0.00,29.91,M,1.86,M,SCT,FEW,SCT,M,3000.00,4000.00,10000.00,M,RA BR,M,M,M,SBKP 022125Z 13008KT 3000 RA BR SCT030 FEW040TCU SCT100 25/22 Q1013
SBKP,2016-01-02 23:00,-47.1345,-23.0074,73.40,69.80,88.51,130.00,8.00,0.00,29.91,M,6.21,M,SCT,FEW,BKN,M,2300.00,3300.00,9000.00,M,VCTS,M,M,M,SBKP 022300Z 13008KT 9999 VCTS SCT023 FEW033CB BKN090 23/21 Q1013
SBKP,2016-01-03 00:00,-47.1345,-23.0074,73.40,69.80,88.51,140.00,12.00,0.00,29.94,M,6.21,M,FEW,FEW,BKN,M,2300.00,3300.00,10000.00,M,VCTS,M,M,M,SBKP 030000Z 14012KT 9999 VCTS FEW023 FEW033CB BKN100 23/21 Q1014
SBKP,2016-01-03 01:00,-47.1345,-23.0074,73.40,68.00,83.21,130.00,9.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBKP 030100Z 13009KT CAVOK 23/20 Q1015
SBKP,2016-01-03 02:00,-47.1345,-23.0074,71.60,68.00,88.43,130.00,8.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBKP 030200Z 13008KT CAVOK 22/20 Q1015
SBKP,2016-01-03 03:00,-47.1345,-23.0074,71.60,68.00,88.43,140.00,5.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,4800.00,8000.00,M,M,M,M,M,M,SBKP 030300Z 14005KT 9999 FEW048 BKN080 22/20 Q1015
SBKP,2016-01-03 04:00,-47.1345,-23.0074,71.60,68.00,88.43,140.00,7.00,0.00,29.94,M,6.21,M,FEW,BKN,M,M,4800.00,8300.00,M,M,M,M,M,M,SBKP 030400Z 14007KT 9999 FEW048 BKN083 22/20 Q1014
SBKP,2016-01-03 05:00,-47.1345,-23.0074,71.60,68.00,88.43,140.00,8.00,0.00,29.94,M,6.21,M,SCT,SCT,BKN,M,1300.00,4800.00,8300.00,M,M,M,M,M,SBKP 030500Z 14008KT 9999 SCT013 SCT048 BKN083 22/20 Q1014
SBKP,2016-01-03 06:00,-47.1345,-23.0074,71.60,68.00,88.43,150.00,5.00,0.00,29.91,M,6.21,M,FEW,BKN,M,M,1500.00,8000.00,M,M,M,M,M,M,SBKP 030600Z 15005KT 9999 FEW015 BKN080 22/20 Q1013
SBKP,2016-01-03 07:00,-47.1345,-23.0074,71.60,68.00,88.43,160.00,4.00,0.00,29.91,M,6.21,M,SCT,BKN,M,M,4800.00,8000.00,M,M,M,M,M,M,SBKP 030700Z 16004KT 9999 SCT048 BKN080 22/20 Q1013
SBKP,2016-01-03 08:00,-47.1345,-23.0074,71.60,68.00,88.43,130.00,7.00,0.00,29.91,M,6.21,M,FEW,BKN,M,M,4800.00,8000.00,M,M,M,M,M,M,SBKP 030800Z 13007KT 9999 FEW048 BKN080 22/20 Q1013
SBKP,2016-01-03 09:00,-47.1345,-23.0074,71.60,68.00,88.43,150.00,7.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBKP 030900Z 15007KT CAVOK 22/20 Q1014
SBKP,2016-01-03 10:00,-47.1345,-23.0074,71.60,68.00,88.43,140.00,6.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBKP 031000Z 14006KT CAVOK 22/20 Q1015
SBKP,2016-01-03 11:00,-47.1345,-23.0074,73.40,68.00,83.21,130.00,10.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,2000.00,10000.00,M,M,M,M,M,M,SBKP 031100Z 13010KT 9999 FEW020 BKN100 23/20 Q1015
SBKP,2016-01-03 12:00,-47.1345,-23.0074,75.20,68.00,78.34,130.00,10.00,0.00,30.00,M,6.21,M,FEW,BKN,M,M,2000.00,7000.00,M,M,M,M,M,M,SBKP 031200Z 13010KT 9999 FEW020 BKN070 24/20 Q1016
SBKP,2016-01-03 13:00,-47.1345,-23.0074,77.00,68.00,73.78,130.00,10.00,0.00,30.00,M,6.21,M,FEW,BKN,M,M,2000.00,7000.00,M,M,M,M,M,M,SBKP 031300Z 13010KT 9999 FEW020 BKN070 25/20 Q1016
SBKP,2016-01-03 14:00,-47.1345,-23.0074,75.20,68.00,78.34,130.00,9.00,0.00,30.00,M,6.21,M,FEW,BKN,BKN,M,2000.00,4000.00,10000.00,M,-RA,M,M,M,SBKP 031400Z 13009KT 9999 -RA FEW020 BKN040 BKN100 24/20 Q1016
SBKP,2016-01-03 15:00,-47.1345,-23.0074,77.00,68.00,73.78,150.00,6.00,0.00,30.03,M,6.21,M,SCT,OVC,M,M,1900.00,10000.00,M,M,-RA,M,M,M,SBKP 031500Z 15006KT 9999 4000NW -RA SCT019 OVC100 25/20 Q1017
SBKP,2016-01-03 16:00,-47.1345,-23.0074,75.20,71.60,88.59,180.00,10.00,0.00,30.00,M,4.97,M,FEW,OVC,M,M,2500.00,10000.00,M,M,-RA,M,M,M,SBKP 031600Z 18010KT 8000 -RA FEW025 OVC100 24/22 Q1016
SBKP,2016-01-03 17:00,-47.1345,-23.0074,77.00,69.80,78.48,160.00,11.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,2000.00,10000.00,M,M,-RA,M,M,M,SBKP 031700Z 16011KT 9999 -RA SCT020 BKN100 25/21 Q1015
SBKP,2016-01-03 18:00,-47.1345,-23.0074,78.80,68.00,69.52,150.00,10.00,0.00,29.94,M,6.21,M,FEW,BKN,M,M,2000.00,8300.00,M,M,M,M,M,M,SBKP 031800Z 15010KT 9999 FEW020 BKN083 26/20 Q1014
SBKP,2016-01-03 19:00,-47.1345,-23.0074,78.80,68.00,69.52,140.00,12.00,0.00,29.91,M,6.21,M,FEW,FEW,BKN,M,2000.00,2700.00,7000.00,M,-RA,M,M,M,SBKP 031900Z 14012KT 9999 -RA FEW020 FEW027TCU BKN070 26/20 Q1013
SBKP,2016-01-03 20:00,-47.1345,-23.0074,77.00,68.00,73.78,160.00,12.00,0.00,29.91,M,6.21,M,SCT,FEW,OVC,M,2300.00,3000.00,7000.00,M,-RA,M,M,M,SBKP 032000Z 16012KT 9999 -RA SCT023 FEW030TCU OVC070 25/20 Q1013
SBKP,2016-01-03 21:00,-47.1345,-23.0074,73.40,69.80,88.51,130.00,8.00,0.00,29.94,M,6.21,M,SCT,BKN,OVC,M,2000.00,5000.00,7000.00,M,-RA,M,M,M,SBKP 032100Z 13008KT 9999 -RA SCT020 BKN050 OVC070 23/21 Q1014
SBKP,2016-01-03 23:00,-47.1345,-23.0074,73.40,66.20,78.19,130.00,11.00,0.00,29.97,M,6.21,M,SCT,BKN,BKN,M,2500.00,5000.00,7000.00,M,M,M,M,M,SBKP 032300Z 13011KT 9999 SCT025 BKN050 BKN070 23/19 Q1015
SBKP,2016-01-04 00:00,-47.1345,-23.0074,71.60,66.20,83.09,130.00,11.00,0.00,30.00,M,6.21,M,BKN,BKN,M,M,2000.00,7000.00,M,M,-RA,M,M,M,SBKP 040000Z 13011KT 9999 -RA BKN020 BKN070 22/19 Q1016
SBKP,2016-01-04 01:00,-47.1345,-23.0074,71.60,66.20,83.09,130.00,14.00,0.00,30.00,M,6.21,M,FEW,BKN,M,M,2000.00,10000.00,M,M,M,M,M,M,SBKP 040100Z 13014KT 9999 FEW020 BKN100 22/19 Q1016
SBKP,2016-01-04 02:00,-47.1345,-23.0074,71.60,64.40,78.04,130.00,12.00,0.00,30.00,M,6.21,M,SCT,BKN,M,M,2000.00,10000.00,M,M,M,M,M,M,SBKP 040200Z 13012KT 9999 SCT020 BKN100 22/18 Q1016
SBKP,2016-01-04 03:00,-47.1345,-23.0074,69.80,64.40,82.98,130.00,11.00,0.00,30.00,M,6.21,M,FEW,BKN,M,M,2000.00,10000.00,M,M,M,M,M,M,SBKP 040300Z 13011KT 9999 FEW020 BKN100 21/18 Q1016
SBKP,2016-01-04 04:00,-47.1345,-23.0074,69.80,64.40,82.98,130.00,13.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,2000.00,7000.00,10000.00,M,M,M,M,M,SBKP 040400Z 13013KT 9999 FEW020 SCT070 BKN100 21/18 Q1016
SBKP,2016-01-04 05:00,-47.1345,-23.0074,69.80,62.60,77.90,120.00,10.00,0.00,29.97,M,6.21,M,FEW,SCT,BKN,M,2000.00,7000.00,10000.00,M,M,M,M,M,SBKP 040500Z 12010KT 9999 FEW020 SCT070 BKN100 21/17 Q1015
SBKP,2016-01-04 06:00,-47.1345,-23.0074,69.80,62.60,77.90,130.00,11.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2000.00,7000.00,M,M,M,M,M,M,SBKP 040600Z 13011KT 9999 FEW020 SCT070 21/17 Q1015
SBKP,2016-01-04 07:00,-47.1345,-23.0074,68.00,62.60,82.86,130.00,12.00,0.00,29.97,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,SBKP 040700Z 13012KT 9999 FEW020 20/17 Q1015
SBKP,2016-01-04 08:00,-47.1345,-23.0074,68.00,62.60,82.86,130.00,13.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,2000.00,10000.00,M,M,M,M,M,M,SBKP 040800Z 13013KT 9999 FEW020 BKN100 20/17 Q1015
SBKP,2016-01-04 09:00,-47.1345,-23.0074,68.00,62.60,82.86,120.00,10.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,3000.00,9000.00,M,M,M,M,M,M,SBKP 040900Z 12010KT 9999 FEW030 SCT090 20/17 Q1016
SBKP,2016-01-04 10:00,-47.1345,-23.0074,68.00,62.60,82.86,120.00,11.00,0.00,30.00,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,M,M,M,M,SBKP 041000Z 12011KT 9999 BKN035 20/17 Q1016
SBKP,2016-01-04 11:00,-47.1345,-23.0074,71.60,62.60,73.27,110.00,10.00,0.00,30.03,M,6.21,M,SCT,M,M,M,3500.00,M,M,M,M,M,M,M,SBKP 041100Z 11010KT 9999 SCT035 22/17 Q1017
SBKP,2016-01-04 12:00,-47.1345,-23.0074,75.20,64.40,69.14,120.00,7.00,0.00,30.03,M,6.21,M,FEW,SCT,M,M,2000.00,5000.00,M,M,M,M,M,M,SBKP 041200Z 12007KT 9999 FEW020 SCT050 24/18 Q1017
SBKP,2016-01-04 13:00,-47.1345,-23.0074,77.00,64.40,65.12,120.00,7.00,0.00,30.03,M,6.21,M,SCT,M,M,M,2000.00,M,M,M,M,M,M,M,SBKP 041300Z 12007KT 9999 SCT020 25/18 Q1017
SBKP,2016-01-04 14:00,-47.1345,-23.0074,78.80,64.40,61.36,110.00,7.00,0.00,30.03,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,SBKP 041400Z 11007KT 9999 BKN030 26/18 Q1017
SBKP,2016-01-04 15:00,-47.1345,-23.0074,80.60,64.40,57.84,90.00,6.00,0.00,30.03,M,6.21,M,BKN,M,M,M,3000.00,M,M,M,M,M,M,M,SBKP 041500Z 09006KT 9999 BKN030 27/18 Q1017
SBKP,2016-01-04 16:00,-47.1345,-23.0074,82.40,66.20,58.08,150.00,3.00,0.00,30.00,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,M,M,M,M,SBKP 041600Z 15003KT 9999 BKN035 28/19 Q1016
SBKP,2016-01-04 17:00,-47.1345,-23.0074,82.40,64.40,54.55,170.00,4.00,0.00,29.97,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,M,M,M,M,SBKP 041700Z 17004KT 9999 BKN035 28/18 Q1015
SBKP,2016-01-04 18:00,-47.1345,-23.0074,82.40,64.40,54.55,180.00,7.00,0.00,29.94,M,6.21,M,BKN,FEW,M,M,4000.00,5000.00,M,M,M,M,M,M,SBKP 041800Z 18007KT 9999 BKN040 FEW050TCU 28/18 Q1014
SBKP,2016-01-04 19:00,-47.1345,-23.0074,82.40,64.40,54.55,180.00,9.00,0.00,29.94,M,6.21,M,BKN,FEW,M,M,4000.00,5000.00,M,M,M,M,M,M,SBKP 041900Z 18009KT 9999 BKN040 FEW050TCU 28/18 Q1014
SBKP,2016-01-04 20:00,-47.1345,-23.0074,82.40,64.40,54.55,160.00,12.00,0.00,29.91,M,6.21,M,BKN,FEW,M,M,4000.00,5000.00,M,M,M,M,M,M,SBKP 042000Z 16012KT 9999 BKN040 FEW050TCU 28/18 Q1013
SBKP,2016-01-04 21:00,-47.1345,-23.0074,78.80,66.20,65.33,150.00,17.00,0.00,29.94,M,6.21,M,SCT,FEW,M,M,4000.00,5000.00,M,M,M,M,M,M,SBKP 042100Z 15017KT 9999 SCT040 FEW050TCU 26/19 Q1014
SBKP,2016-01-04 22:00,-47.1345,-23.0074,75.20,64.40,69.14,150.00,16.00,0.00,29.97,M,6.21,M,SCT,FEW,SCT,M,4500.00,5000.00,7000.00,M,M,M,M,M,SBKP 042200Z 15016KT 9999 SCT045 FEW050TCU SCT070 24/18 Q1015
SBKP,2016-01-04 23:00,-47.1345,-23.0074,73.40,64.40,73.44,140.00,13.00,0.00,30.00,M,6.21,M,SCT,SCT,M,M,4800.00,7000.00,M,M,M,M,M,M,SBKP 042300Z 14013KT 9999 SCT048 SCT070 23/18 Q1016
SBKP,2016-01-05 00:00,-47.1345,-23.0074,71.60,64.40,78.04,140.00,14.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBKP 050000Z 14014KT CAVOK 22/18 Q1016
SBKP,2016-01-05 01:00,-47.1345,-23.0074,71.60,62.60,73.27,130.00,13.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBKP 050100Z 13013KT CAVOK 22/17 Q1017
SBKP,2016-01-05 02:00,-47.1345,-23.0074,69.80,62.60,77.90,110.00,13.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBKP 050200Z 11013KT CAVOK 21/17 Q1018
SBKP,2016-01-05 03:00,-47.1345,-23.0074,69.80,60.80,73.09,100.00,14.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,SBKP 050300Z 10014KT CAVOK 21/16 Q1017
