#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-01-01 00:00:00+00:00 2017-12-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, wxcodes, ice_accretion_1hr, ice_accretion_3hr, ice_accretion_6hr, metar
SBSP,2016-01-01 10:00,-46.6554,-23.6267,71.60,66.20,83.09,320.00,7.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,1100.00,5000.00,M,M,M,M,M,M,SBSP 011000Z 32007KT 9999 FEW011 BKN050 22/19 Q1015
SBSP,2016-01-01 11:00,-46.6554,-23.6267,73.40,66.20,78.19,330.00,8.00,0.00,30.00,M,6.21,M,SCT,M,M,M,1100.00,M,M,M,M,M,M,M,SBSP 011100Z 33008KT 9999 SCT011 23/19 Q1016
SBSP,2016-01-01 12:00,-46.6554,-23.6267,77.00,66.20,69.33,320.00,8.00,0.00,30.00,M,6.21,M,BKN,M,M,M,1700.00,M,M,M,M,M,M,M,SBSP 011200Z 32008KT 9999 BKN017 25/19 Q1016
SBSP,2016-01-01 13:00,-46.6554,-23.6267,80.60,66.20,61.58,300.00,6.00,0.00,30.00,M,6.21,M,FEW,M,M,M,2300.00,M,M,M,M,M,M,M,SBSP 011300Z 30006KT 9999 FEW023 27/19 Q1016
SBSP,2016-01-01 14:00,-46.6554,-23.6267,82.40,68.00,61.81,290.00,9.00,0.00,30.00,M,6.21,M,BKN,M,M,M,2800.00,M,M,M,M,M,M,M,SBSP 011400Z 29009KT 9999 BKN028 28/20 Q1016
SBSP,2016-01-01 15:00,-46.6554,-23.6267,84.20,68.00,58.32,290.00,8.00,0.00,30.00,M,6.21,M,SCT,M,M,M,3300.00,M,M,M,M,M,M,M,SBSP 011500Z 29008KT 9999 SCT033 29/20 Q1016
SBSP,2016-01-01 16:00,-46.6554,-23.6267,82.40,66.20,58.08,220.00,7.00,0.00,29.94,M,6.21,M,FEW,BKN,M,M,3700.00,5800.00,M,M,M,M,M,M,SBSP 011600Z 22007KT 9999 FEW037TCU BKN058 28/19 Q1014
SBSP,2016-01-01 17:00,-46.6554,-23.6267,84.20,64.40,51.47,270.00,5.00,0.00,29.91,M,6.21,M,FEW,SCT,BKN,M,4000.00,4700.00,10000.00,M,M,M,M,M,SBSP 011700Z 27005KT 9999 FEW040TCU SCT047 BKN100 29/18 Q1013
SBSP,2016-01-01 18:09,-46.6554,-23.6267,80.60,68.00,65.54,180.00,11.00,0.00,29.91,M,6.21,M,FEW,BKN,FEW,M,2300.00,3700.00,4000.00,M,VCTS,M,M,M,SBSP 011809Z 18011KT 9999 VCTS FEW023 BKN037 FEW040CB 27/20 Q1013
SBSP,2016-01-01 19:00,-46.6554,-23.6267,77.00,68.00,73.78,150.00,13.00,0.00,29.91,M,6.21,M,BKN,BKN,M,M,1700.00,2700.00,M,M,VCSH,M,M,M,SBSP 011900Z 15013KT 9999 VCSH BKN017 BKN027 25/20 Q1013
SBSP,2016-01-01 20:00,-46.6554,-23.6267,75.20,69.80,83.32,150.00,12.00,0.00,29.94,M,6.21,M,BKN,FEW,BKN,M,1000.00,3300.00,4000.00,M,-RA VCTS,M,M,M,SBSP 012000Z 15012KT 9999 -RA VCTS BKN010 FEW033CB BKN040 24/21 Q1014
SBSP,2016-01-01 20:12,-46.6554,-23.6267,73.40,69.80,88.51,200.00,11.00,0.00,29.94,M,1.24,M,BKN,BKN,FEW,M,800.00,1500.00,3300.00,M,+RA VCTS,M,M,M,SBSP 012012Z 20011KT 2000 +RA VCTS BKN008 BKN015 FEW033CB 23/21 Q1014
SBSP,2016-01-01 21:00,-46.6554,-23.6267,73.40,69.80,88.51,130.00,6.00,0.00,29.94,M,5.59,M,FEW,BKN,M,M,1100.00,2500.00,M,M,-RA,M,M,M,SBSP 012100Z 13006KT 9000 -RA FEW011 BKN025 23/21 Q1014 RETSRA
SBSP,2016-01-01 22:00,-46.6554,-23.6267,73.40,69.80,88.51,120.00,5.00,0.00,29.97,M,6.21,M,FEW,BKN,M,M,400.00,900.00,M,M,M,M,M,M,SBSP 012200Z 12005KT 9999 FEW004 BKN009 23/21 Q1015
SBSP,2016-01-01 23:00,-46.6554,-23.6267,73.40,69.80,88.51,100.00,6.00,0.00,29.97,M,4.97,M,BKN,M,M,M,900.00,M,M,M,M,M,M,M,SBSP 012300Z 10006KT 8000 BKN009 23/21 Q1015
SBSP,2016-01-02 00:00,-46.6554,-23.6267,73.40,69.80,88.51,110.00,4.00,0.00,30.00,M,5.59,M,BKN,BKN,M,M,800.00,1600.00,M,M,M,M,M,M,SBSP 020000Z 11004KT 9000 BKN008 BKN016 23/21 Q1016
SBSP,2016-01-02 01:00,-46.6554,-23.6267,73.40,68.00,83.21,80.00,4.00,0.00,30.00,M,6.21,M,BKN,OVC,M,M,900.00,2100.00,M,M,M,M,M,M,SBSP 020100Z 08004KT 9999 BKN009 OVC021 23/20 Q1016
SBSP,2016-01-02 01:02,-46.6554,-23.6267,73.40,68.00,83.21,100.00,5.00,0.00,30.00,M,6.21,M,SCT,BKN,M,M,700.00,1000.00,M,M,M,M,M,M,SBSP 020102Z 10005KT 9999 SCT007 BKN010 23/20 Q1016
SBSP,2016-01-02 01:09,-46.6554,-23.6267,73.40,68.00,83.21,100.00,3.00,0.00,30.00,M,6.21,M,SCT,BKN,M,M,700.00,900.00,M,M,M,M,M,M,SBSP 020109Z AUTO 10003KT 060V130 9999 SCT007 BKN009 23/20 Q1016
SBSP,2016-01-02 01:21,-46.6554,-23.6267,73.40,68.00,83.21,80.00,3.00,0.00,30.00,M,6.21,M,FEW,BKN,M,M,700.00,2100.00,M,M,M,M,M,M,SBSP 020121Z AUTO 08003KT 050V110 9999 FEW007 BKN021 23/20 Q1016
SBSP,2016-01-02 01:53,-46.6554,-23.6267,73.40,68.00,83.21,90.00,4.00,0.00,30.00,M,6.21,M,SCT,BKN,BKN,M,600.00,900.00,2500.00,M,M,M,M,M,SBSP 020153Z AUTO 09004KT 030V120 9999 SCT006 BKN009 BKN025 23/20 Q1016
SBSP,2016-01-02 02:00,-46.6554,-23.6267,73.40,68.00,83.21,80.00,4.00,0.00,30.00,M,6.21,M,SCT,BKN,BKN,M,600.00,1000.00,2500.00,M,M,M,M,M,SBSP 020200Z AUTO 08004KT 030V120 9999 SCT006 BKN010 BKN025 23/20 Q1016
SBSP,2016-01-02 02:21,-46.6554,-23.6267,73.40,68.00,83.21,70.00,5.00,0.00,30.00,M,6.21,M,FEW,BKN,M,M,600.00,900.00,M,M,M,M,M,M,SBSP 020221Z AUTO 07005KT 030V100 9999 FEW006 BKN009 23/20 Q1016
SBSP,2016-01-02 02:33,-46.6554,-23.6267,73.40,68.00,83.21,80.00,5.00,0.00,30.00,M,6.21,M,SCT,BKN,M,M,800.00,1000.00,M,M,M,M,M,M,SBSP 020233Z AUTO 08005KT 050V120 9999 SCT008 BKN010 23/20 Q1016
SBSP,2016-01-02 02:40,-46.6554,-23.6267,73.40,68.00,83.21,90.00,4.00,0.00,30.00,M,6.21,M,BKN,M,M,M,900.00,M,M,M,M,M,M,M,SBSP 020240Z AUTO 09004KT 050V120 9999 BKN009 23/20 Q1016
SBSP,2016-01-02 03:00,-46.6554,-23.6267,73.40,68.00,83.21,80.00,5.00,0.00,30.00,M,6.21,M,BKN,M,M,M,900.00,M,M,M,M,M,M,M,SBSP 020300Z AUTO 08005KT 040V130 9999 BKN009 23/20 Q1016
SBSP,2016-01-02 03:11,-46.6554,-23.6267,73.40,68.00,83.21,100.00,4.00,0.00,30.00,M,6.21,M,BKN,OVC,M,M,800.00,1000.00,M,M,M,M,M,M,SBSP 020311Z AUTO 10004KT 060V130 9999 BKN008 OVC010 23/20 Q1016
SBSP,2016-01-02 04:00,-46.6554,-23.6267,73.40,68.00,83.21,120.00,5.00,0.00,29.97,M,6.21,M,BKN,BKN,OVC,M,800.00,1300.00,1500.00,M,M,M,M,M,SBSP 020400Z AUTO 12005KT 9999 BKN008 BKN013 OVC015 23/20 Q1015
SBSP,2016-01-02 04:07,-46.6554,-23.6267,73.40,68.00,83.21,110.00,5.00,0.00,29.97,M,6.21,M,SCT,BKN,OVC,M,800.00,1000.00,1300.00,M,M,M,M,M,SBSP 020407Z AUTO 11005KT 9999 SCT008 BKN010 OVC013 23/20 Q1015
SBSP,2016-01-02 04:12,-46.6554,-23.6267,73.40,68.00,83.21,120.00,4.00,0.00,29.97,M,6.21,M,FEW,BKN,OVC,M,700.00,900.00,1500.00,M,M,M,M,M,SBSP 020412Z AUTO 12004KT 9999 FEW007 BKN009 OVC015 23/20 Q1015
SBSP,2016-01-02 04:15,-46.6554,-23.6267,73.40,68.00,83.21,120.00,5.00,0.00,29.97,M,6.21,M,BKN,BKN,OVC,M,800.00,1300.00,1500.00,M,M,M,M,M,SBSP 020415Z AUTO 12005KT 9999 BKN008 BKN013 OVC015 23/20 Q1015
SBSP,2016-01-02 04:27,-46.6554,-23.6267,73.40,68.00,83.21,120.00,6.00,0.00,29.97,M,6.21,M,SCT,BKN,OVC,M,900.00,1300.00,1900.00,M,M,M,M,M,SBSP 020427Z AUTO 12006KT 070V140 9999 SCT009 BKN013 OVC019 23/20 Q1015
SBSP,2016-01-02 04:28,-46.6554,-23.6267,73.40,68.00,83.21,120.00,6.00,0.00,29.97,M,6.21,M,BKN,OVC,M,M,900.00,1900.00,M,M,M,M,M,M,SBSP 020428Z AUTO 12006KT 070V140 9999 BKN009 OVC019 23/20 Q1015
SBSP,2016-01-02 04:46,-46.6554,-23.6267,71.60,68.00,88.43,100.00,5.00,0.00,29.97,M,5.59,M,FEW,OVC,M,M,900.00,1900.00,M,M,-RA,M,M,M,SBSP 020446Z AUTO 10005KT 060V130 9000 -RA FEW009 OVC019 22/20 Q1015
SBSP,2016-01-02 04:47,-46.6554,-23.6267,71.60,68.00,88.43,100.00,4.00,0.00,29.97,M,4.97,M,FEW,OVC,M,M,700.00,1900.00,M,M,RA,M,M,M,SBSP 020447Z AUTO 10004KT 060V130 8000 RA FEW007 OVC019 22/20 Q1015
SBSP,2016-01-02 04:48,-46.6554,-23.6267,71.60,68.00,88.43,100.00,4.00,0.00,29.97,M,2.86,M,FEW,OVC,M,M,700.00,1900.00,M,M,RA,M,M,M,SBSP 020448Z AUTO 10004KT 060V140 4600 RA FEW007 OVC019 22/20 Q1015
SBSP,2016-01-02 04:49,-46.6554,-23.6267,71.60,68.00,88.43,100.00,5.00,0.00,29.97,M,2.86,M,FEW,BKN,OVC,M,700.00,1000.00,1800.00,M,RA,M,M,M,SBSP 020449Z AUTO 10005KT 060V140 4600 RA FEW007 BKN010 OVC018 22/20 Q1015
SBSP,2016-01-02 04:50,-46.6554,-23.6267,71.60,68.00,88.43,100.00,5.00,0.00,29.97,M,2.98,M,FEW,BKN,OVC,M,700.00,1000.00,1800.00,M,+RA,M,M,M,SBSP 020450Z AUTO 10005KT 060V140 4800 +RA FEW007 BKN010 OVC018 22/20 Q1015
SBSP,2016-01-02 05:00,-46.6554,-23.6267,71.60,68.00,88.43,120.00,5.00,0.00,29.97,M,2.73,M,FEW,BKN,OVC,M,700.00,1000.00,1800.00,M,+RA,M,M,M,SBSP 020500Z AUTO 12005KT 070V150 4400 +RA FEW007 BKN010 OVC018 22/20 Q1015
SBSP,2016-01-02 05:13,-46.6554,-23.6267,71.60,68.00,88.43,130.00,5.00,0.00,29.97,M,6.21,M,FEW,BKN,OVC,M,300.00,600.00,3900.00,M,-RA,M,M,M,SBSP 020513Z AUTO 13005KT 9999 -RA FEW003 BKN006 OVC039 22/20 Q1015 RERA
SBSP,2016-01-02 05:24,-46.6554,-23.6267,71.60,68.00,88.43,120.00,4.00,0.00,29.94,M,6.21,M,FEW,SCT,OVC,M,300.00,800.00,2400.00,M,M,M,M,M,SBSP 020524Z AUTO 12004KT 080V160 9999 FEW003 SCT008 OVC024 22/20 Q1014 RERA
SBSP,2016-01-02 05:32,-46.6554,-23.6267,71.60,68.00,88.43,130.00,4.00,0.00,29.97,M,6.21,M,FEW,BKN,OVC,M,300.00,700.00,4000.00,M,M,M,M,M,SBSP 020532Z AUTO 13004KT 090V160 9999 FEW003 BKN007 OVC040 22/20 Q1015 RERA
SBSP,2016-01-02 05:46,-46.6554,-23.6267,71.60,68.00,88.43,130.00,4.00,0.00,29.97,M,6.21,M,BKN,BKN,BKN,M,500.00,1200.00,4500.00,M,M,M,M,M,SBSP 020546Z AUTO 13004KT 9999 BKN005 BKN012 BKN045 22/20 Q1015 RERA
SBSP,2016-01-02 05:49,-46.6554,-23.6267,71.60,68.00,88.43,130.00,4.00,0.00,29.97,M,6.21,M,BKN,BKN,BKN,M,500.00,900.00,4500.00,M,M,M,M,M,SBSP 020549Z AUTO 13004KT 9999 BKN005 BKN009 BKN045 22/20 Q1015 RERA
SBSP,2016-01-02 06:04,-46.6554,-23.6267,71.60,68.00,88.43,120.00,5.00,0.00,29.97,M,6.21,M,SCT,BKN,BKN,M,500.00,700.00,4500.00,M,M,M,M,M,SBSP 020604Z AUTO 12005KT 080V150 9999 SCT005 BKN007 BKN045 22/20 Q1015
SBSP,2016-01-02 06:10,-46.6554,-23.6267,71.60,68.00,88.43,120.00,6.00,0.00,29.97,M,6.21,M,FEW,BKN,OVC,M,400.00,600.00,1300.00,M,M,M,M,M,SBSP 020610Z AUTO 12006KT 080V140 9999 FEW004 BKN006 OVC013 22/20 Q1015
SBSP,2016-01-02 06:22,-46.6554,-23.6267,71.60,68.00,88.43,130.00,5.00,0.00,29.97,M,6.21,M,FEW,SCT,OVC,M,400.00,600.00,800.00,M,M,M,M,M,SBSP 020622Z AUTO 13005KT 9999 FEW004 SCT006 OVC008 22/20 Q1015
SBSP,2016-01-02 06:34,-46.6554,-23.6267,71.60,68.00,88.43,130.00,4.00,0.00,29.97,M,6.21,M,FEW,SCT,OVC,M,400.00,800.00,4000.00,M,M,M,M,M,SBSP 020634Z AUTO 13004KT 9999 FEW004 SCT008 OVC040 22/20 Q1015
SBSP,2016-01-02 06:37,-46.6554,-23.6267,71.60,68.00,88.43,130.00,4.00,0.00,29.97,M,6.21,M,FEW,BKN,OVC,M,400.00,800.00,4600.00,M,M,M,M,M,SBSP 020637Z AUTO 13004KT 9999 FEW004 BKN008 OVC046 22/20 Q1015
SBSP,2016-01-02 06:51,-46.6554,-23.6267,71.60,68.00,88.43,110.00,5.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,700.00,4600.00,M,M,-RA,M,M,M,SBSP 020651Z AUTO 11005KT 080V140 9999 -RA SCT007 BKN046 22/20 Q1015
SBSP,2016-01-02 07:03,-46.6554,-23.6267,71.60,68.00,88.43,100.00,4.00,0.00,29.97,M,4.97,M,SCT,BKN,M,M,700.00,1300.00,M,M,-RA,M,M,M,SBSP 020703Z AUTO 10004KT 060V130 8000 -RA SCT007 BKN013 22/20 Q1015
SBSP,2016-01-02 07:14,-46.6554,-23.6267,71.60,68.00,88.43,90.00,3.00,0.00,29.97,M,5.59,M,SCT,BKN,M,M,700.00,1900.00,M,M,-RA,M,M,M,SBSP 020714Z AUTO 09003KT 050V120 9000 -RA SCT007 BKN019 22/20 Q1015
SBSP,2016-01-02 08:00,-46.6554,-23.6267,71.60,68.00,88.43,40.00,5.00,0.00,29.97,M,6.21,M,FEW,BKN,OVC,M,1700.00,2300.00,7000.00,M,-RA,M,M,M,SBSP 020800Z 04005KT 9999 -RA FEW017 BKN023 OVC070 22/20 Q1015
SBSP,2016-01-02 09:00,-46.6554,-23.6267,71.60,68.00,88.43,50.00,3.00,0.00,30.00,M,6.21,M,FEW,SCT,OVC,M,700.00,1700.00,2600.00,M,-RA,M,M,M,SBSP 020900Z 05003KT 010V110 9999 -RA FEW007 SCT017 OVC026 22/20 Q1016
SBSP,2016-01-02 09:38,-46.6554,-23.6267,71.60,68.00,88.43,M,2.00,0.00,30.03,M,4.97,M,FEW,OVC,M,M,500.00,1800.00,M,M,RA,M,M,M,SBSP 020938Z VRB02KT 8000 RA FEW005 OVC018 22/20 Q1017
SBSP,2016-01-02 10:00,-46.6554,-23.6267,71.60,68.00,88.43,80.00,2.00,0.00,30.03,M,4.35,M,SCT,OVC,M,M,500.00,1700.00,M,M,RA,M,M,M,SBSP 021000Z 08002KT 7000 RA SCT005 OVC017 22/20 Q1017
SBSP,2016-01-02 11:00,-46.6554,-23.6267,71.60,68.00,88.43,70.00,3.00,0.00,30.03,M,6.21,M,FEW,SCT,OVC,M,300.00,600.00,3000.00,M,RA,M,M,M,SBSP 021100Z 07003KT 030V100 9999 RA FEW003 SCT006 OVC030 22/20 Q1017
SBSP,2016-01-02 11:41,-46.6554,-23.6267,73.40,69.80,88.51,70.00,3.00,0.00,30.03,M,6.21,M,SCT,OVC,M,M,600.00,1200.00,M,M,-RA,M,M,M,SBSP 021141Z 07003KT 040V110 9999 -RA SCT006 OVC012 23/21 Q1017 RERA
SBSP,2016-01-02 12:00,-46.6554,-23.6267,73.40,68.00,83.21,50.00,3.00,0.00,30.03,M,6.21,M,SCT,OVC,M,M,600.00,800.00,M,M,-RA,M,M,M,SBSP 021200Z 05003KT 010V090 9999 -RA SCT006 OVC008 23/20 Q1017
SBSP,2016-01-02 13:00,-46.6554,-23.6267,73.40,68.00,83.21,360.00,6.00,0.00,30.03,M,6.21,M,FEW,OVC,M,M,1300.00,2000.00,M,M,-DZ,M,M,M,SBSP 021300Z 36006KT 330V040 9999 -DZ FEW013 OVC020 23/20 Q1017
SBSP,2016-01-02 14:00,-46.6554,-23.6267,75.20,68.00,78.34,300.00,4.00,0.00,30.03,M,6.21,M,FEW,BKN,M,M,3000.00,4000.00,M,M,M,M,M,M,SBSP 021400Z 30004KT 9999 FEW030 BKN040 24/20 Q1017
SBSP,2016-01-02 15:00,-46.6554,-23.6267,77.00,68.00,73.78,310.00,6.00,0.00,30.03,M,6.21,M,SCT,BKN,M,M,1500.00,1700.00,M,M,M,M,M,M,SBSP 021500Z 31006KT 260V020 9999 SCT015 BKN017 25/20 Q1017
SBSP,2016-01-02 16:00,-46.6554,-23.6267,77.00,68.00,73.78,310.00,5.00,0.00,30.00,M,6.21,M,FEW,SCT,FEW,M,2300.00,4000.00,5000.00,M,VCSH,M,M,M,SBSP 021600Z 31005KT 260V340 9999 VCSH FEW023 SCT040 FEW050TCU 25/20 Q1016
SBSP,2016-01-02 16:43,-46.6554,-23.6267,75.20,68.00,78.34,210.00,9.00,0.00,30.00,M,6.21,M,BKN,OVC,FEW,M,1500.00,2300.00,2400.00,M,RA,M,M,M,SBSP 021643Z 21009KT 170V250 9999 4000S RA BKN015 OVC023 FEW024TCU 24/20 Q1016
SBSP,2016-01-02 17:00,-46.6554,-23.6267,73.40,68.00,83.21,200.00,10.00,0.00,30.00,M,3.11,M,SCT,OVC,M,M,800.00,2600.00,M,M,RA BR,M,M,M,SBSP 021700Z 20010KT 160V240 5000 2300N RA BR SCT008 OVC026 23/20 Q1016
SBSP,2016-01-02 18:00,-46.6554,-23.6267,73.40,69.80,88.51,170.00,10.00,0.00,29.97,M,6.21,M,BKN,OVC,M,M,800.00,3300.00,M,M,M,M,M,M,SBSP 021800Z 17010KT 9999 BKN008 OVC033 23/21 Q1015
SBSP,2016-01-02 19:00,-46.6554,-23.6267,71.60,68.00,88.43,160.00,11.00,0.00,29.97,M,6.21,M,FEW,BKN,OVC,M,500.00,900.00,3700.00,M,M,M,M,M,SBSP 021900Z 16011KT 9999 FEW005 BKN009 OVC037 22/20 Q1015
SBSP,2016-01-02 20:00,-46.6554,-23.6267,73.40,68.00,83.21,150.00,10.00,0.00,29.97,M,6.21,M,SCT,OVC,M,M,900.00,1100.00,M,M,M,M,M,M,SBSP 022000Z 15010KT 9999 SCT009 OVC011 23/20 Q1015
SBSP,2016-01-02 20:31,-46.6554,-23.6267,71.60,66.20,83.09,150.00,11.00,0.00,29.97,M,6.21,M,BKN,OVC,M,M,600.00,1000.00,M,M,M,M,M,M,SBSP 022031Z 15011KT 9999 BKN006 OVC010 22/19 Q1015
SBSP,2016-01-02 21:00,-46.6554,-23.6267,71.60,66.20,83.09,140.00,11.00,0.00,29.97,M,6.21,M,BKN,BKN,M,M,900.00,1400.00,M,M,M,M,M,M,SBSP 022100Z 14011KT 9999 BKN009 BKN014 22/19 Q1015
SBSP,2016-01-02 22:00,-46.6554,-23.6267,69.80,66.20,88.34,140.00,8.00,0.00,30.00,M,6.21,M,SCT,OVC,M,M,600.00,900.00,M,M,M,M,M,M,SBSP 022200Z 14008KT 9999 SCT006 OVC009 21/19 Q1016
SBSP,2016-01-02 23:00,-46.6554,-23.6267,69.80,66.20,88.34,150.00,8.00,0.00,30.00,M,3.73,M,BKN,OVC,M,M,600.00,2300.00,M,M,RA,M,M,M,SBSP 022300Z 15008KT 6000 RA BKN006 OVC023 21/19 Q1016
SBSP,2016-01-02 23:17,-46.6554,-23.6267,68.00,66.20,93.97,140.00,9.00,0.00,30.00,M,2.80,M,BKN,OVC,M,M,500.00,2700.00,M,M,RA BR,M,M,M,SBSP 022317Z 14009KT 4500 RA BR BKN005 OVC027 20/19 Q1016 RERA
SBSP,2016-01-03 00:00,-46.6554,-23.6267,69.80,66.20,88.34,150.00,7.00,0.00,30.03,M,4.35,M,BKN,OVC,M,M,600.00,2700.00,M,M,-RA,M,M,M,SBSP 030000Z 15007KT 7000 -RA BKN006 OVC027 21/19 Q1017 RERA
SBSP,2016-01-03 01:00,-46.6554,-23.6267,69.80,64.40,82.98,130.00,8.00,0.00,30.03,M,6.21,M,BKN,OVC,M,M,700.00,1500.00,M,M,M,M,M,M,SBSP 030100Z 13008KT 9999 BKN007 OVC015 21/18 Q1017
SBSP,2016-01-03 01:02,-46.6554,-23.6267,69.80,64.40,82.98,130.00,8.00,0.00,30.03,M,6.21,M,SCT,BKN,M,M,700.00,4200.00,M,M,M,M,M,M,SBSP 030102Z 13008KT 9999 SCT007 BKN042 21/18 Q1017
SBSP,2016-01-03 02:00,-46.6554,-23.6267,69.80,64.40,82.98,140.00,5.00,0.00,30.03,M,6.21,M,FEW,BKN,OVC,M,900.00,4000.00,4900.00,M,M,M,M,M,SBSP 030200Z AUTO 14005KT 9999 FEW009 BKN040 OVC049 21/18 Q1017
SBSP,2016-01-03 02:08,-46.6554,-23.6267,69.80,64.40,82.98,140.00,7.00,0.00,30.03,M,6.21,M,SCT,BKN,OVC,M,900.00,1400.00,4100.00,M,M,M,M,M,SBSP 030208Z AUTO 14007KT 9999 SCT009 BKN014 OVC041 21/18 Q1017
SBSP,2016-01-03 02:21,-46.6554,-23.6267,69.80,64.40,82.98,120.00,5.00,0.00,30.03,M,6.21,M,BKN,BKN,M,M,900.00,3000.00,M,M,M,M,M,M,SBSP 030221Z AUTO 12005KT 9999 BKN009 BKN030 21/18 Q1017
SBSP,2016-01-03 02:26,-46.6554,-23.6267,69.80,64.40,82.98,130.00,5.00,0.00,30.03,M,6.21,M,BKN,BKN,M,M,800.00,1300.00,M,M,M,M,M,M,SBSP 030226Z AUTO 13005KT 9999 BKN008 BKN013 21/18 Q1017
